"mixture","lab","polarity","xcms_fts","compound","inchikey_2d","rt_sec","ionMass","adduct","cosmic"
"2.6","afekta","neg","451","3-methyladipic acid","SYEOWUNSTUDKGM",168.97900000002,159.064865112305,"[M - H]-",0.650118655050293
"2.6","afekta","neg","452","3-methyladipic acid","SYEOWUNSTUDKGM",169.89549999999,159.064865112305,"[M - H]-",0.542111946520168
"2.6","afekta","neg","461","phenylacetylglycine","UTYVDVLMYQPLQB",190.446,192.064987182617,"[M - H]-",0.793813375627532
"2.6","afekta","neg","503","indole-3-butyric acid","JTEDVYBZBROSJT",304.58199999999,202.085121154785,"[M - H]-",0.352611778213262
"2.6","afekta","neg","505","indole-3-butyric acid","JTEDVYBZBROSJT",306.94250000001,202.085121154785,"[M - H]-",0.487744690488787
"2.6","cembio","pos","306","isonicotinic acid","TWBYWOBDOCUKOW",5.682,124.039497375488,"[M + H]+",0.596931804713365
"2.6","cembio","pos","309","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",8.67100000002,131.070297241211,"[M + H]+",0.00746491959731153
"2.6","cembio","pos","310","xanthosine","UBORTCNDUKBEOP",9.66700000002,285.082885742188,"[M + Na]+",0.0542830887137607
"2.6","cembio","pos","311","5-hydroxymethyluracil","JDBGXEHEIRGOBU",10.66300000002,165.028900146484,"[M + H]+",0.0191305472335734
"2.6","cembio","pos","323","5-hydroxymethyluracil","JDBGXEHEIRGOBU",23.33200000002,165.028900146484,"[M + Na]+",0.120857082287175
"2.6","cembio","pos","330","isonicotinic acid","TWBYWOBDOCUKOW",31.02,124.039497375488,"[M + H]+",0.543393528005357
"2.6","cembio","pos","331","5-hydroxymethyluracil","JDBGXEHEIRGOBU",32.01599804688,143.04460144043,"[M + H]+",0.755655698380053
"2.6","cembio","pos","332","guanine","UYTPUPDQBNUYGX",33.01300000002,152.056900024414,"[M + H]+",0.598950799449738
"2.6","cembio","pos","341","pyrrolidin-2-one","HNJBEVLQSNELDL",42.693,86.059700012207,"[M + H]+",0.0251900846882619
"2.6","cembio","pos","342","isonicotinic acid","TWBYWOBDOCUKOW",43.689,124.039497375488,"[M + H]+",0.678634041315799
"2.6","cembio","pos","343","5-hydroxymethyluracil","JDBGXEHEIRGOBU",44.68600000002,143.04460144043,"[M + H]+",0.759013824013404
"2.6","cembio","pos","345","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",46.67800000002,131.070297241211,"[M + H]+",0.268722288734444
"2.6","cembio","pos","348","xanthosine","UBORTCNDUKBEOP",49.66699999998,307.067413330078,"[M + H]+",0.201420413771692
"2.6","cembio","pos","354","isonicotinic acid","TWBYWOBDOCUKOW",56.35900000002,124.039497375488,"[M + H]+",0.620789693383078
"2.6","cembio","pos","357","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",59.34799999998,131.070297241211,"[M + H]+",0.115887892225955
"2.6","cembio","pos","358","xanthosine","UBORTCNDUKBEOP",60.34399999998,285.082885742188,"[M + H]+",0.69535755038948
"2.6","cembio","pos","359","5-hydroxymethyluracil","JDBGXEHEIRGOBU",61.33999999998,165.028900146484,"[M + Na]+",0.00987692077376347
"2.6","cembio","pos","365","pyrrolidin-2-one","HNJBEVLQSNELDL",68.03200000002,86.059700012207,"[M + H]+",0.604038441667356
"2.6","cembio","pos","366","isonicotinic acid","TWBYWOBDOCUKOW",69.02899999998,124.039497375488,"[M + H]+",0.620339964522055
"2.6","cembio","pos","378","isonicotinic acid","TWBYWOBDOCUKOW",81.69799999998,124.039497375488,"[M + H]+",0.505230516608363
"2.6","cembio","pos","381","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",84.687,131.070297241211,"[M + H]+",0.0134908181860674
"2.6","cembio","pos","382","xanthosine","UBORTCNDUKBEOP",85.68400000002,285.082885742188,"[M + K]+",0.0899150850161196
"2.6","cembio","pos","389","pyrrolidin-2-one","HNJBEVLQSNELDL",93.37099999998,86.059700012207,"[M + H]+",0.278638641454538
"2.6","cembio","pos","391","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",95.364,131.070297241211,"[M + H]+",0.0125499493229858
"2.6","cembio","pos","392","xanthosine","UBORTCNDUKBEOP",96.36,285.082885742188,"[M + H]+",0.111691696443643
"2.6","cembio","pos","393","5-hydroxymethyluracil","JDBGXEHEIRGOBU",97.35700000002,165.028900146484,"[M + Na]+",0.269227677682008
"2.6","cembio","pos","398","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",103.05199999998,131.070297241211,"[M + H]+",0.0107128120875161
"2.6","cembio","pos","399","xanthosine","UBORTCNDUKBEOP",104.049,285.082885742188,"[M + H]+",0.420433285250312
"2.6","cembio","pos","420","3-methyladipic acid","SYEOWUNSTUDKGM",129.9640078125,161.080902099609,"[M + H]+",0.286267382253984
"2.6","cembio","pos","424","3-methyladipic acid","SYEOWUNSTUDKGM",134.66299999998,161.080902099609,"[M + H]+",0.146867286135885
"2.6","cembio","pos","426","esculin","XHCADAYNFIFUHF",136.65499999998,363.068695068359,"[M + Na]+",0.313595879988641
"2.6","cembio","pos","430","phenylacetylglycine","UTYVDVLMYQPLQB",141.354,194.081695556641,"[M + H]+",0.35415222609041
"2.6","cembio","pos","438","phenylacetylglycine","UTYVDVLMYQPLQB",150.03799999998,194.081695556641,"[M + H]+",0.395604139775415
"2.6","cembio","pos","439","esculin","XHCADAYNFIFUHF",151.03399999998,341.08740234375,"[M + H]+",0.793165415817199
"2.6","cembio","pos","446","phenylacetylglycine","UTYVDVLMYQPLQB",158.721,194.081695556641,"[M + H]+",0.458245734278626
"2.6","cembio","pos","447","esculin","XHCADAYNFIFUHF",159.71800000002,341.08740234375,"[M + H]+",0.830647307684998
"2.6","cembio","pos","449","5-aminopentanoic acid","JJMDCOVWQOJGCB",161.71000000002,140.068405151367,"[M + Na]+",0.312664787418957
"2.6","cembio","pos","453","3-methyladipic acid","SYEOWUNSTUDKGM",166.40899999998,161.080902099609,"[M + H]+",0.0103292649043775
"2.6","cembio","pos","454","phenylacetylglycine","UTYVDVLMYQPLQB",167.40499999998,194.081695556641,"[M + H]+",0.377623594510909
"2.6","cembio","pos","455","esculin","XHCADAYNFIFUHF",168.40099999998,341.08740234375,"[M + H]+",0.782794053755116
"2.6","cembio","pos","461","3-methyladipic acid","SYEOWUNSTUDKGM",175.092,161.080902099609,"[M + H]+",0.229883092074394
"2.6","cembio","pos","462","phenylacetylglycine","UTYVDVLMYQPLQB",176.08900000002,194.081695556641,"[M + H]+",0.230505749775212
"2.6","cembio","pos","469","3-methyladipic acid","SYEOWUNSTUDKGM",183.777,161.080902099609,"[M + H]+",0.280182103149463
"2.6","cembio","pos","478","phenylacetylglycine","UTYVDVLMYQPLQB",193.45699999998,194.081695556641,"[M + H]+",0.94190528668084
"2.6","cembio","pos","480","phenylacetylglycine","UTYVDVLMYQPLQB",195.45,216.063201904297,"[M + Na]+",0.0521885414171285
"2.6","cembio","pos","482","esculin","XHCADAYNFIFUHF",197.442,363.068695068359,"[M + K]+",0.132626340609862
"2.6","cembio","pos","486","phenylacetylglycine","UTYVDVLMYQPLQB",202.14100000002,194.081695556641,"[M + H]+",0.521438622681293
"2.6","cembio","pos","491","3-methyladipic acid","SYEOWUNSTUDKGM",207.123,183.062805175781,"[M + Na]+",0.320324245303492
"2.6","cembio","pos","494","phenylacetylglycine","UTYVDVLMYQPLQB",210.82600000002,194.081695556641,"[M + H]+",0.0347677943544815
"2.6","cembio","pos","502","phenylacetylglycine","UTYVDVLMYQPLQB",219.51,194.081695556641,"[M + H]+",0.113018044758294
"2.6","cembio","pos","508","3-methyladipic acid","SYEOWUNSTUDKGM",225.48700000002,183.062805175781,"[M + Na]+",0.148526895824267
"2.6","cembio","pos","509","lipoamide","FCCDDURTIIUXBY",226.48399999998,228.049102783203,"[M + Na]+",0.222629971271736
"2.6","cembio","pos","511","3-methyladipic acid","SYEOWUNSTUDKGM",229.18999999998,161.080902099609,"[M + H]+",0.489396080986251
"2.6","cembio","pos","512","phenylacetylglycine","UTYVDVLMYQPLQB",230.187,194.081695556641,"[M + H]+",0.10435418947668
"2.6","cembio","pos","517","lipoamide","FCCDDURTIIUXBY",235.16800000002,228.049102783203,"[M + Na]+",0.290544497557225
"2.6","cembio","pos","520","phenylacetylglycine","UTYVDVLMYQPLQB",238.87099999998,194.081695556641,"[M + H]+",0.313560861212201
"2.6","cembio","pos","522","phenylacetylglycine","UTYVDVLMYQPLQB",240.86299999998,216.063201904297,"[M + Na]+",0.0930509872865277
"2.6","cembio","pos","525","lipoamide","FCCDDURTIIUXBY",243.852,228.049102783203,"[M + Na]+",0.213625434363184
"2.6","cembio","pos","527","phenylacetylglycine","UTYVDVLMYQPLQB",246.55900000002,194.081695556641,"[M + H]+",0.378938845469251
"2.6","cembio","pos","528","lipoamide","FCCDDURTIIUXBY",247.55500000002,206.06689453125,"[M + H]+",0.0405857652434892
"2.6","cembio","pos","531","lipoamide","FCCDDURTIIUXBY",250.54399999998,228.049102783203,"[M + Na]+",0.285058418902429
"2.6","cembio","pos","533","phenylacetylglycine","UTYVDVLMYQPLQB",253.24999999998,194.081695556641,"[M + H]+",0.129410178654613
"2.6","cembio","pos","535","phenylacetylglycine","UTYVDVLMYQPLQB",255.243,216.063201904297,"[M + Na]+",0.0360791701114664
"2.6","cembio","pos","537","lipoamide","FCCDDURTIIUXBY",257.23498437498,228.049102783203,"[M + Na]+",0.212503333243255
"2.6","cembio","pos","539","lipoamide","FCCDDURTIIUXBY",259.94299999998,206.06689453125,"[M + H]+",0.368778992447929
"2.6","cembio","pos","541","lipoamide","FCCDDURTIIUXBY",261.936,228.049102783203,"[M + Na]+",0.075283459010486
"2.6","cembio","pos","545","lipoamide","FCCDDURTIIUXBY",266.634,228.049102783203,"[M + Na]+",0.249044509278514
"2.6","cembio","pos","547","lipoamide","FCCDDURTIIUXBY",269.34,206.06689453125,"[M + H]+",0.82831410524054
"2.6","cembio","pos","549","lipoamide","FCCDDURTIIUXBY",271.33300000002,228.049102783203,"[M + Na]+",0.139282349079072
"2.6","cembio","pos","551","lipoamide","FCCDDURTIIUXBY",274.03900000002,206.06689453125,"[M + H]+",0.801936159925706
"2.6","cembio","pos","553","lipoamide","FCCDDURTIIUXBY",276.03100000002,228.049102783203,"[M + Na]+",0.147110287367944
"2.6","cembio","pos","555","lipoamide","FCCDDURTIIUXBY",278.73700000002,206.06689453125,"[M + H]+",0.812165322915119
"2.6","cembio","pos","557","lipoamide","FCCDDURTIIUXBY",280.72999999998,228.049102783203,"[M + Na]+",0.473912198628101
"2.6","cembio","pos","559","lipoamide","FCCDDURTIIUXBY",283.43500000002,206.06689453125,"[M + H]+",0.757516450915833
"2.6","cembio","pos","561","lipoamide","FCCDDURTIIUXBY",285.42799999998,228.049102783203,"[M + Na]+",0.303992729039306
"2.6","cembio","pos","563","lipoamide","FCCDDURTIIUXBY",288.13399999998,206.06689453125,"[M + H]+",0.646725770189539
"2.6","cembio","pos","565","lipoamide","FCCDDURTIIUXBY",290.12599999998,228.049102783203,"[M + Na]+",0.292458542853393
"2.6","cembio","pos","567","lipoamide","FCCDDURTIIUXBY",292.83199999998,206.06689453125,"[M + H]+",0.636214558065299
"2.6","cembio","pos","569","lipoamide","FCCDDURTIIUXBY",294.82399999998,228.049102783203,"[M + Na]+",0.224144014216751
"2.6","cembio","pos","570","indole-3-butyric acid","JTEDVYBZBROSJT",296.53399999998,204.102203369141,"[M + H]+",0.564811260211527
"2.6","cembio","pos","571","lipoamide","FCCDDURTIIUXBY",297.52999999998,206.06689453125,"[M + H]+",0.331829440069458
"2.6","cembio","pos","573","lipoamide","FCCDDURTIIUXBY",299.523,228.049102783203,"[M + Na]+",0.172308265001364
"2.6","cembio","pos","574","indole-3-butyric acid","JTEDVYBZBROSJT",301.23199999998,204.102203369141,"[M + K]+",0.0114153538757845
"2.6","cembio","pos","577","lipoamide","FCCDDURTIIUXBY",304.221,228.049102783203,"[M + Na]+",0.27672519202985
"2.6","cembio","pos","578","indole-3-butyric acid","JTEDVYBZBROSJT",305.931,204.102203369141,"[M + H]+",0.907688231525044
"2.6","cembio","pos","582","indole-3-butyric acid","JTEDVYBZBROSJT",310.629,204.102203369141,"[M + H]+",0.984701555238647
"2.6","cembio","pos","585","lipoamide","FCCDDURTIIUXBY",313.61800000002,228.049102783203,"[M + Na]+",0.11806471903602
"2.6","cembio","pos","587","lipoamide","FCCDDURTIIUXBY",316.32400000002,206.06689453125,"[M + H]+",0.121270190346217
"2.6","cembio","pos","589","lipoamide","FCCDDURTIIUXBY",318.31699999998,228.049102783203,"[M + Na]+",0.112474766453579
"2.6","cembio","pos","591","lipoamide","FCCDDURTIIUXBY",321.02299999998,206.06689453125,"[M + H]+",0.148863364336012
"2.6","cembio","pos","593","lipoamide","FCCDDURTIIUXBY",323.01499999998,228.049102783203,"[M + Na]+",0.245312161515011
"2.6","cembio","pos","594","indole-3-butyric acid","JTEDVYBZBROSJT",324.72499999998,204.102203369141,"[M + H]+",0.864473812126012
"2.6","cembio","pos","597","lipoamide","FCCDDURTIIUXBY",327.714,228.049102783203,"[M + Na]+",0.076566930608947
"2.6","cembio","pos","602","indole-3-butyric acid","JTEDVYBZBROSJT",334.12099999998,204.102203369141,"[M + H]+",0.641418611383722
"2.6","cembio","pos","618","indole-3-butyric acid","JTEDVYBZBROSJT",355.767,204.102203369141,"[M + K]+",0.0202368302089896
"2.6","cembio","neg","7","guanine","UYTPUPDQBNUYGX",9.74200000002,150.042007446289,"[M - H]-",0.0650208187454403
"2.6","cembio","neg","26","2-oxoglutaric acid","KPGXRSRHYNQIFN",30.10000000002,145.014297485352,"[M - H]-",0.594603403727397
"2.6","cembio","neg","27","isonicotinic acid","TWBYWOBDOCUKOW",31.09600000002,122.024803161621,"[M - H]-",0.292965601517551
"2.6","cembio","neg","28","5-hydroxymethyluracil","JDBGXEHEIRGOBU",32.09200000002,141.03059387207,"[M - H]-",0.547371416470409
"2.6","cembio","neg","38","2-oxoglutaric acid","KPGXRSRHYNQIFN",42.76900000002,145.014297485352,"[M - H]-",0.513766760365296
"2.6","cembio","neg","39","isonicotinic acid","TWBYWOBDOCUKOW",43.76500000002,122.024803161621,"[M - H]-",0.286076955830564
"2.6","cembio","neg","40","5-hydroxymethyluracil","JDBGXEHEIRGOBU",44.76100000002,141.03059387207,"[M - H]-",0.378463562044312
"2.6","cembio","neg","41","xanthosine","UBORTCNDUKBEOP",45.75799999998,283.068695068359,"[M - H]-",0.465853911548902
"2.6","cembio","neg","42","(S)-2-hydroxybutyric acid","AFENDNXGAFYKQO",46.75399999998,103.040000915527,"[M - H]-",0.708915910005806
"2.6","cembio","neg","44","glyceraldehyde","MNQZXJOMYWMBOU",48.747,89.024398803711,"[M - H]-",0.099139108311762
"2.6","cembio","neg","50","2-oxoglutaric acid","KPGXRSRHYNQIFN",55.43800000002,145.014297485352,"[M - H]-",0.352661872242632
"2.6","cembio","neg","53","xanthosine","UBORTCNDUKBEOP",58.42699999998,283.068695068359,"[M - H]-",0.0846296713455606
"2.6","cembio","neg","54","(S)-2-hydroxybutyric acid","AFENDNXGAFYKQO",59.42299999998,103.040000915527,"[M - H]-",0.315069273908254
"2.6","cembio","neg","64","5-hydroxymethyluracil","JDBGXEHEIRGOBU",70.09999999998,141.03059387207,"[M - H]-",0.538322839208507
"2.6","cembio","neg","65","xanthosine","UBORTCNDUKBEOP",71.09599999998,283.068695068359,"[M - H]-",0.0629984295605065
"2.6","cembio","neg","67","(S)-2-hydroxybutyric acid","AFENDNXGAFYKQO",73.089,103.040000915527,"[M - H]-",0.749851995486422
"2.6","cembio","neg","75","2-oxoglutaric acid","KPGXRSRHYNQIFN",81.77299999998,145.014297485352,"[M - H]-",0.348554122153042
"2.6","cembio","neg","76","isonicotinic acid","TWBYWOBDOCUKOW",82.76899999998,122.024803161621,"[M - H]-",0.296182473577549
"2.6","cembio","neg","80","(S)-2-hydroxybutyric acid","AFENDNXGAFYKQO",86.75500000002,103.040000915527,"[M - H]-",0.108622328473374
"2.6","cembio","neg","81","guanine","UYTPUPDQBNUYGX",87.75100000002,150.042007446289,"[M - H]-",0.498582811183227
"2.6","cembio","neg","89","3-methyl-2-oxovaleric acid","JVQYSWDUAOAHFM",96.43600000002,129.055692611202,"[M - H]-",0.238528722796424
"2.6","cembio","neg","90","(S)-2-hydroxybutyric acid","AFENDNXGAFYKQO",97.43200000002,103.040000915527,"[M - H]-",0.460536535810423
"2.6","cembio","neg","98","(S)-2-hydroxybutyric acid","AFENDNXGAFYKQO",107.112,103.040000915527,"[M - H]-",0.304821756655935
"2.6","cembio","neg","99","glyceraldehyde","MNQZXJOMYWMBOU",108.10900000002,89.024398803711,"[M - H]-",0.0622643942798484
"2.6","cembio","neg","104","3-methyl-2-oxovaleric acid","JVQYSWDUAOAHFM",114.30200000001,129.055692611202,"[M - H]-",0.242068655979456
"2.6","cembio","neg","110","3-methyl-2-oxovaleric acid","JVQYSWDUAOAHFM",121.98949999998,129.055692611202,"[M - H]-",0.17655738928886
"2.6","cembio","neg","111","3-methyladipic acid","SYEOWUNSTUDKGM",123.48400000002,159.066299438477,"[M - H]-",0.269681157361549
"2.6","cembio","neg","125","phenylacetylglycine","UTYVDVLMYQPLQB",141.567,192.066604614258,"[M - H]-",0.203814789524393
"2.6","cembio","neg","131","esculin","XHCADAYNFIFUHF",149.25499999998,339.072113037109,"[M - H]-",0.421338199379214
"2.6","cembio","neg","132","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",150.74900000001,129.055692611202,"[M - H]-",0.0227619376635138
"2.6","cembio","neg","136","esculin","XHCADAYNFIFUHF",155.946,339.072113037109,"[M - H]-",0.382270628639029
"2.6","cembio","neg","137","3-methyl-2-oxovaleric acid","JVQYSWDUAOAHFM",157.44,129.055692611202,"[M - H]-",0.0685644852752904
"2.6","cembio","neg","138","3-methyladipic acid","SYEOWUNSTUDKGM",158.93500000002,159.066299438477,"[M - H]-",0.343063189525506
"2.6","cembio","neg","141","esculin","XHCADAYNFIFUHF",162.63700000002,339.072113037109,"[M - H]-",0.426992149674581
"2.6","cembio","neg","142","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",164.13099999999,129.055692611202,"[M - H]-",0.00633289401390532
"2.6","cembio","neg","143","3-methyladipic acid","SYEOWUNSTUDKGM",165.62599999998,159.066299438477,"[M - H]-",0.359214406185787
"2.6","cembio","neg","146","esculin","XHCADAYNFIFUHF",169.329,339.072113037109,"[M - H]-",0.364321038280499
"2.6","cembio","neg","147","4-hydroxy-4-methyloxan-2-one","JYVXNLLUYHCIIH",170.823,129.055692611202,"[M - H]-",0.0239776347489405
"2.6","cembio","neg","148","3-methyladipic acid","SYEOWUNSTUDKGM",172.31800000002,159.066299438477,"[M - H]-",0.601958245539233
"2.6","cembio","neg","153","3-methyladipic acid","SYEOWUNSTUDKGM",179.00899999998,159.066299438477,"[M - H]-",0.561332158431214
"2.6","cembio","neg","158","3-methyladipic acid","SYEOWUNSTUDKGM",184.70299999998,159.066299438477,"[M - H]-",0.520889302720692
"2.6","cembio","neg","160","phenylacetylglycine","UTYVDVLMYQPLQB",187.40899999998,192.066604614258,"[M - H]-",0.898912870247653
"2.6","cembio","neg","165","phenylacetylglycine","UTYVDVLMYQPLQB",193.104,192.066604614258,"[M - H]-",0.899299678344512
"2.6","cembio","neg","168","3-methyladipic acid","SYEOWUNSTUDKGM",196.09300000002,159.066299438477,"[M - H]-",0.593787347693931
"2.6","cembio","neg","170","phenylacetylglycine","UTYVDVLMYQPLQB",198.79900000002,192.066604614258,"[M - H]-",0.863829544339354
"2.6","cembio","neg","177","3-methyl-2-oxovaleric acid","JVQYSWDUAOAHFM",206.48599999998,129.055692611202,"[M - H]-",0.0314576369118275
"2.6","cembio","neg","178","3-methyladipic acid","SYEOWUNSTUDKGM",207.483,159.066299438477,"[M - H]-",0.317838365483352
"2.6","cembio","neg","183","3-methyladipic acid","SYEOWUNSTUDKGM",213.17800000002,159.066299438477,"[M - H]-",0.175101476990181
"2.6","cembio","neg","185","phenylacetylglycine","UTYVDVLMYQPLQB",215.88400000002,192.066604614258,"[M - H]-",0.802545316681573
"2.6","cembio","neg","187","3-methyladipic acid","SYEOWUNSTUDKGM",217.87600000002,159.066299438477,"[M - H]-",0.274895868517439
"2.6","cembio","neg","193","phenylacetylglycine","UTYVDVLMYQPLQB",225.28099999998,192.066604614258,"[M - H]-",0.679049427003027
"2.6","cembio","neg","195","3-methyladipic acid","SYEOWUNSTUDKGM",227.274,159.066299438477,"[M - H]-",0.26784087306782
"2.6","cembio","neg","197","phenylacetylglycine","UTYVDVLMYQPLQB",229.97899999998,192.066604614258,"[M - H]-",0.616309291489871
"2.6","cembio","neg","199","3-methyladipic acid","SYEOWUNSTUDKGM",231.97099999998,159.066299438477,"[M - H]-",0.368569591505034
"2.6","cembio","neg","210","phenylacetylglycine","UTYVDVLMYQPLQB",245.78500000002,192.066604614258,"[M - H]-",0.543933457720387
"2.6","cembio","neg","216","indole-3-butyric acid","JTEDVYBZBROSJT",253.188,202.087493896484,"[M - H]-",0.287343962755395
"2.6","cembio","neg","256","indole-3-butyric acid","JTEDVYBZBROSJT",305.16700000002,202.087493896484,"[M - H]-",0.768161089398746
"2.6","cembio","neg","258","indole-3-butyric acid","JTEDVYBZBROSJT",307.87300000002,202.087493896484,"[M - H]-",0.778875334189879
"2.6","cembio","neg","260","indole-3-butyric acid","JTEDVYBZBROSJT",310.57999999998,202.087493896484,"[M - H]-",0.522092624864129
"2.6","cembio","neg","262","indole-3-butyric acid","JTEDVYBZBROSJT",313.28599999998,202.087493896484,"[M - H]-",0.732336210966903
"2.6","cembio","neg","264","indole-3-butyric acid","JTEDVYBZBROSJT",315.99199999998,202.087493896484,"[M - H]-",0.249632207747272
"2.6","cembio","neg","266","indole-3-butyric acid","JTEDVYBZBROSJT",318.69700000002,202.087493896484,"[M - H]-",0.524815939271453
"2.6","cembio","neg","268","indole-3-butyric acid","JTEDVYBZBROSJT",321.40300000002,202.087493896484,"[M - H]-",0.133550063293191
"2.6","cembio","neg","272","indole-3-butyric acid","JTEDVYBZBROSJT",326.81500000002,202.087493896484,"[M - H]-",0.428047517155162
"2.6","cembio","neg","298","indole-3-butyric acid","JTEDVYBZBROSJT",361.99000000002,202.087493896484,"[M - H]-",0.319548788948712
