"sample","consensus_id","chrom_peak_id_afekta","chrom_peak_id_icl","chrom_peak_id_cembio","chrom_peak_id_hmgu","idx_afekta","idx_hmgu","idx_icl","idx_cembio","n_labs_matched","afekta_detected","hmgu_detected","icl_detected","cembio_detected"
26,397673,"CP454835","CP492160","CP274825","CP114618","CP454835","CP114618","CP492160","CP274825",4,TRUE,TRUE,TRUE,TRUE
26,397713,"CP457179","CP495337","CP277031","CP115581","CP457179","CP115581","CP495337","CP277031",4,TRUE,TRUE,TRUE,TRUE
26,397924,"CP455760","CP493659","CP275641","CP114962","CP455760","CP114962","CP493659","CP275641",4,TRUE,TRUE,TRUE,TRUE
26,397975,"CP455997","CP494241","CP276016","CP115014","CP455997","CP115014","CP494241","CP276016",4,TRUE,TRUE,TRUE,TRUE
26,397976,"CP455647","CP493501","CP275544","CP114908","CP455647","CP114908","CP493501","CP275544",4,TRUE,TRUE,TRUE,TRUE
26,398239,"CP450849","CP490748","CP273319","CP113369","CP450849","CP113369","CP490748","CP273319",4,TRUE,TRUE,TRUE,TRUE
26,398282,"CP450996","CP490776","CP273467","CP113370","CP450996","CP113370","CP490776","CP273467",4,TRUE,TRUE,TRUE,TRUE
26,398354,"CP456156","CP494378","CP276037","CP115030","CP456156","CP115030","CP494378","CP276037",4,TRUE,TRUE,TRUE,TRUE
26,398394,"CP456422","CP494810","CP276381","CP115098","CP456422","CP115098","CP494810","CP276381",4,TRUE,TRUE,TRUE,TRUE
26,398539,"CP457391","CP495457","CP277249","CP115897","CP457391","CP115897","CP495457","CP277249",4,TRUE,TRUE,TRUE,TRUE
26,398556,"CP457386","CP495497","CP277336","CP115898","CP457386","CP115898","CP495497","CP277336",4,TRUE,TRUE,TRUE,TRUE
26,398575,"CP456585","CP494872","CP276486","CP115192","CP456585","CP115192","CP494872","CP276486",4,TRUE,TRUE,TRUE,TRUE
26,398664,"CP455089","CP492469","CP274988","CP114816","CP455089","CP114816","CP492469","CP274988",4,TRUE,TRUE,TRUE,TRUE
26,398668,"CP450829","CP491170","CP273423","CP113487","CP450829","CP113487","CP491170","CP273423",4,TRUE,TRUE,TRUE,TRUE
26,398917,"CP456924","CP495162","CP276782","CP115337","CP456924","CP115337","CP495162","CP276782",4,TRUE,TRUE,TRUE,TRUE
26,399044,"CP456844","CP495123","CP276777","CP115334","CP456844","CP115334","CP495123","CP276777",4,TRUE,TRUE,TRUE,TRUE
26,399090,"CP451010","CP491079","CP273716","CP113672","CP451010","CP113672","CP491079","CP273716",4,TRUE,TRUE,TRUE,TRUE
26,399127,"CP455452","CP493000","CP275297","CP114884","CP455452","CP114884","CP493000","CP275297",4,TRUE,TRUE,TRUE,TRUE
26,399128,"CP454911","CP492567","CP274898","CP114814","CP454911","CP114814","CP492567","CP274898",4,TRUE,TRUE,TRUE,TRUE
26,399160,"CP454970","CP492340","CP274888","CP114796","CP454970","CP114796","CP492340","CP274888",4,TRUE,TRUE,TRUE,TRUE
26,399567,"CP456190","CP494400","CP276060","CP115031","CP456190","CP115031","CP494400","CP276060",4,TRUE,TRUE,TRUE,TRUE
26,399896,"CP456676","CP494911","CP276877","CP115478","CP456676","CP115478","CP494911","CP276877",4,TRUE,TRUE,TRUE,TRUE
26,399924,"CP456603","CP494888","CP276503","CP115272","CP456603","CP115272","CP494888","CP276503",4,TRUE,TRUE,TRUE,TRUE
26,400409,"CP452992","CP491192","CP274084","CP113684","CP452992","CP113684","CP491192","CP274084",4,TRUE,TRUE,TRUE,TRUE
26,400555,"CP454534","CP491817","CP274732","CP114569","CP454534","CP114569","CP491817","CP274732",4,TRUE,TRUE,TRUE,TRUE
26,400691,"CP453349","CP491029","CP274266","CP113959","CP453349","CP113959","CP491029","CP274266",4,TRUE,TRUE,TRUE,TRUE
26,400717,"CP456526","CP494869","CP276457","CP115198","CP456526","CP115198","CP494869","CP276457",4,TRUE,TRUE,TRUE,TRUE
26,400782,"CP455998","CP494011","CP275896","CP115013","CP455998","CP115013","CP494011","CP275896",4,TRUE,TRUE,TRUE,TRUE
26,400802,"CP454189","CP491741","CP274524","CP114200","CP454189","CP114200","CP491741","CP274524",4,TRUE,TRUE,TRUE,TRUE
26,401154,"CP450465","CP490473","CP273257","CP113480","CP450465","CP113480","CP490473","CP273257",4,TRUE,TRUE,TRUE,TRUE
26,401261,"CP456337","CP494685","CP276305","CP115060","CP456337","CP115060","CP494685","CP276305",4,TRUE,TRUE,TRUE,TRUE
26,401263,"CP456660","CP495035","CP276559","CP115281","CP456660","CP115281","CP495035","CP276559",4,TRUE,TRUE,TRUE,TRUE
26,401361,"CP455986","CP494094","CP275871","CP114988","CP455986","CP114988","CP494094","CP275871",4,TRUE,TRUE,TRUE,TRUE
26,401551,"CP455606","CP493312","CP275473","CP114903","CP455606","CP114903","CP493312","CP275473",4,TRUE,TRUE,TRUE,TRUE
26,402276,"CP455539","CP493161","CP275411","CP114895","CP455539","CP114895","CP493161","CP275411",4,TRUE,TRUE,TRUE,TRUE
26,402371,"CP456041","CP494265","CP275987","CP115003","CP456041","CP115003","CP494265","CP275987",4,TRUE,TRUE,TRUE,TRUE
26,402521,"CP451071","CP490651","CP273498","CP113448","CP451071","CP113448","CP490651","CP273498",4,TRUE,TRUE,TRUE,TRUE
26,402530,"CP455312","CP493020","CP275269","CP114886","CP455312","CP114886","CP493020","CP275269",4,TRUE,TRUE,TRUE,TRUE
26,402559,"CP455302","CP492932","CP275180","CP114878","CP455302","CP114878","CP492932","CP275180",4,TRUE,TRUE,TRUE,TRUE
26,402684,"CP454999","CP492341","CP275051","CP114825","CP454999","CP114825","CP492341","CP275051",4,TRUE,TRUE,TRUE,TRUE
26,402728,"CP454985","CP492325","CP274919","CP114807","CP454985","CP114807","CP492325","CP274919",4,TRUE,TRUE,TRUE,TRUE
26,402985,"CP454788","CP492056","CP274804","CP114608","CP454788","CP114608","CP492056","CP274804",4,TRUE,TRUE,TRUE,TRUE
26,402989,"CP453441","CP491201","CP274259","CP114136","CP453441","CP114136","CP491201","CP274259",4,TRUE,TRUE,TRUE,TRUE
26,403019,"CP454414","CP491831","CP274697","CP114571","CP454414","CP114571","CP491831","CP274697",4,TRUE,TRUE,TRUE,TRUE
26,403084,"CP450472","CP490618","CP273173","CP113503","CP450472","CP113503","CP490618","CP273173",4,TRUE,TRUE,TRUE,TRUE
26,403088,"CP454698","CP491968","CP274775","CP114598","CP454698","CP114598","CP491968","CP274775",4,TRUE,TRUE,TRUE,TRUE
26,403089,"CP455260","CP492820","CP275118","CP114864","CP455260","CP114864","CP492820","CP275118",4,TRUE,TRUE,TRUE,TRUE
26,403123,"CP449923","CP490567","CP272508","CP113495","CP449923","CP113495","CP490567","CP272508",4,TRUE,TRUE,TRUE,TRUE
26,403132,"CP455257","CP492808","CP275104","CP114860","CP455257","CP114860","CP492808","CP275104",4,TRUE,TRUE,TRUE,TRUE
26,403200,"CP450405","CP490661","CP273570","CP113651","CP450405","CP113651","CP490661","CP273570",4,TRUE,TRUE,TRUE,TRUE
26,403245,"CP456385","CP494782","CP276343","CP115109","CP456385","CP115109","CP494782","CP276343",4,TRUE,TRUE,TRUE,TRUE
26,403283,"CP456386","CP494726","CP276344","CP115261","CP456386","CP115261","CP494726","CP276344",4,TRUE,TRUE,TRUE,TRUE
26,403511,"CP452700","CP490819","CP273969","CP113792","CP452700","CP113792","CP490819","CP273969",4,TRUE,TRUE,TRUE,TRUE
26,403600,"CP455035","CP492424","CP274946","CP114813","CP455035","CP114813","CP492424","CP274946",4,TRUE,TRUE,TRUE,TRUE
26,403622,"CP450501","CP490517","CP273107","CP113227","CP450501","CP113227","CP490517","CP273107",4,TRUE,TRUE,TRUE,TRUE
26,403723,"CP452815","CP491210","CP274012","CP113749","CP452815","CP113749","CP491210","CP274012",4,TRUE,TRUE,TRUE,TRUE
26,403766,"CP455288","CP492882","CP275174","CP114867","CP455288","CP114867","CP492882","CP275174",4,TRUE,TRUE,TRUE,TRUE
26,403955,"CP454861","CP492183","CP274841","CP114620","CP454861","CP114620","CP492183","CP274841",4,TRUE,TRUE,TRUE,TRUE
26,403985,"CP454862","CP492177","CP274835","CP114817","CP454862","CP114817","CP492177","CP274835",4,TRUE,TRUE,TRUE,TRUE
26,403995,"CP455778","CP493651","CP275673","CP114963","CP455778","CP114963","CP493651","CP275673",4,TRUE,TRUE,TRUE,TRUE
26,404011,"CP451479","CP490404","CP273475","CP113568","CP451479","CP113568","CP490404","CP273475",4,TRUE,TRUE,TRUE,TRUE
26,404021,"CP455768","CP493650","CP275664","CP114954","CP455768","CP114954","CP493650","CP275664",4,TRUE,TRUE,TRUE,TRUE
26,404051,"CP455745","CP493645","CP275635","CP114944","CP455745","CP114944","CP493645","CP275635",4,TRUE,TRUE,TRUE,TRUE
26,404097,"CP454590","CP491898","CP274977","CP114584","CP454590","CP114584","CP491898","CP274977",4,TRUE,TRUE,TRUE,TRUE
26,404099,"CP454716","CP492296","CP274981","CP114622","CP454716","CP114622","CP492296","CP274981",4,TRUE,TRUE,TRUE,TRUE
26,404144,"CP454721","CP492170","CP274824","CP114621","CP454721","CP114621","CP492170","CP274824",4,TRUE,TRUE,TRUE,TRUE
26,404179,"CP454498","CP491859","CP274725","CP114572","CP454498","CP114572","CP491859","CP274725",4,TRUE,TRUE,TRUE,TRUE
26,404570,"CP454658","CP491934","CP274757","CP114592","CP454658","CP114592","CP491934","CP274757",4,TRUE,TRUE,TRUE,TRUE
26,404682,"CP449896","CP490292","CP272963","CP113761","CP449896","CP113761","CP490292","CP272963",4,TRUE,TRUE,TRUE,TRUE
26,404753,"CP454948","CP492312","CP274910","CP114808","CP454948","CP114808","CP492312","CP274910",4,TRUE,TRUE,TRUE,TRUE
26,404754,"CP454090","CP491551","CP274538","CP114218","CP454090","CP114218","CP491551","CP274538",4,TRUE,TRUE,TRUE,TRUE
26,404837,"CP449333","CP489910","CP272382","CP113455","CP449333","CP113455","CP489910","CP272382",4,TRUE,TRUE,TRUE,TRUE
26,404859,"CP454485","CP491897","CP274720","CP114583","CP454485","CP114583","CP491897","CP274720",4,TRUE,TRUE,TRUE,TRUE
26,404882,"CP452892","CP491089","CP273979","CP114014","CP452892","CP114014","CP491089","CP273979",4,TRUE,TRUE,TRUE,TRUE
26,405124,"CP455845","CP493814","CP275818","CP114974","CP455845","CP114974","CP493814","CP275818",4,TRUE,TRUE,TRUE,TRUE
26,405183,"CP455753","CP493634","CP275666","CP114946","CP455753","CP114946","CP493634","CP275666",4,TRUE,TRUE,TRUE,TRUE
26,405230,"CP455444","CP492964","CP275290","CP114882","CP455444","CP114882","CP492964","CP275290",4,TRUE,TRUE,TRUE,TRUE
26,405422,"CP454742","CP491994","CP274786","CP114602","CP454742","CP114602","CP491994","CP274786",4,TRUE,TRUE,TRUE,TRUE
26,405532,"CP453700","CP491685","CP274471","CP114254","CP453700","CP114254","CP491685","CP274471",4,TRUE,TRUE,TRUE,TRUE
26,405603,"CP454399","CP491812","CP274677","CP114559","CP454399","CP114559","CP491812","CP274677",4,TRUE,TRUE,TRUE,TRUE
26,405628,"CP454341","CP491803","CP274653","CP114560","CP454341","CP114560","CP491803","CP274653",4,TRUE,TRUE,TRUE,TRUE
26,405664,"CP454308","CP491746","CP274624","CP114534","CP454308","CP114534","CP491746","CP274624",4,TRUE,TRUE,TRUE,TRUE
26,405674,"CP455810","CP493756","CP275710","CP114966","CP455810","CP114966","CP493756","CP275710",4,TRUE,TRUE,TRUE,TRUE
26,405737,"CP455796","CP493736","CP275688","CP114956","CP455796","CP114956","CP493736","CP275688",4,TRUE,TRUE,TRUE,TRUE
26,405823,"CP455918","CP493896","CP275779","CP114980","CP455918","CP114980","CP493896","CP275779",4,TRUE,TRUE,TRUE,TRUE
26,405851,"CP455881","CP493893","CP275760","CP114975","CP455881","CP114975","CP493893","CP275760",4,TRUE,TRUE,TRUE,TRUE
26,405906,"CP454986","CP492322","CP274865","CP114791","CP454986","CP114791","CP492322","CP274865",4,TRUE,TRUE,TRUE,TRUE
26,405949,"CP455210","CP492748","CP275088","CP114855","CP455210","CP114855","CP492748","CP275088",4,TRUE,TRUE,TRUE,TRUE
26,405950,"CP454752","CP491998","CP274820","CP114605","CP454752","CP114605","CP491998","CP274820",4,TRUE,TRUE,TRUE,TRUE
26,405982,"CP454744","CP491988","CP274792","CP114603","CP454744","CP114603","CP491988","CP274792",4,TRUE,TRUE,TRUE,TRUE
26,406001,"CP455191","CP492710","CP275064","CP114844","CP455191","CP114844","CP492710","CP275064",4,TRUE,TRUE,TRUE,TRUE
26,406003,"CP454745","CP491989","CP274787","CP114600","CP454745","CP114600","CP491989","CP274787",4,TRUE,TRUE,TRUE,TRUE
26,386580,"CP455308","CP492879","CP275175","CP114871","CP455308","CP114871","CP492879","CP275175",4,TRUE,TRUE,TRUE,TRUE
26,386648,"CP454812","CP492139","CP274816","CP114619","CP454812","CP114619","CP492139","CP274816",4,TRUE,TRUE,TRUE,TRUE
26,386684,"CP455154","CP492740","CP275089","CP114818","CP455154","CP114818","CP492740","CP275089",4,TRUE,TRUE,TRUE,TRUE
26,386709,"CP455015","CP492261","CP274903","CP114806","CP455015","CP114806","CP492261","CP274903",4,TRUE,TRUE,TRUE,TRUE
26,386834,"CP454159","CP491687","CP274497","CP114269","CP454159","CP114269","CP491687","CP274497",4,TRUE,TRUE,TRUE,TRUE
26,386838,"CP455702","CP493588","CP275592","CP114926","CP455702","CP114926","CP493588","CP275592",4,TRUE,TRUE,TRUE,TRUE
26,386983,"CP455181","CP492730","CP275061","CP114852","CP455181","CP114852","CP492730","CP275061",4,TRUE,TRUE,TRUE,TRUE
26,387013,"CP455740","CP493610","CP275638","CP114965","CP455740","CP114965","CP493610","CP275638",4,TRUE,TRUE,TRUE,TRUE
26,387037,"CP455747","CP493626","CP275614","CP114929","CP455747","CP114929","CP493626","CP275614",4,TRUE,TRUE,TRUE,TRUE
26,387218,"CP454106","CP491669","CP274498","CP114203","CP454106","CP114203","CP491669","CP274498",4,TRUE,TRUE,TRUE,TRUE
26,387243,"CP454004","CP491641","CP274441","CP114118","CP454004","CP114118","CP491641","CP274441",4,TRUE,TRUE,TRUE,TRUE
26,387319,"CP451970","CP490475","CP273763","CP113854","CP451970","CP113854","CP490475","CP273763",4,TRUE,TRUE,TRUE,TRUE
26,387568,"CP454574","CP491873","CP274734","CP114575","CP454574","CP114575","CP491873","CP274734",4,TRUE,TRUE,TRUE,TRUE
26,387792,"CP451147","CP490705","CP273575","CP113705","CP451147","CP113705","CP490705","CP273575",4,TRUE,TRUE,TRUE,TRUE
26,387845,"CP455772","CP493630","CP275658","CP114958","CP455772","CP114958","CP493630","CP275658",4,TRUE,TRUE,TRUE,TRUE
26,387990,"CP455856","CP493834","CP275754","CP114971","CP455856","CP114971","CP493834","CP275754",4,TRUE,TRUE,TRUE,TRUE
26,388013,"CP454142","CP491587","CP274519","CP114204","CP454142","CP114204","CP491587","CP274519",4,TRUE,TRUE,TRUE,TRUE
26,388170,"CP454313","CP491798","CP274654","CP114562","CP454313","CP114562","CP491798","CP274654",4,TRUE,TRUE,TRUE,TRUE
26,388941,"CP455186","CP492695","CP275045","CP114839","CP455186","CP114839","CP492695","CP275045",4,TRUE,TRUE,TRUE,TRUE
26,389182,"CP453879","CP491317","CP274374","CP114187","CP453879","CP114187","CP491317","CP274374",4,TRUE,TRUE,TRUE,TRUE
26,389214,"CP452758","CP490161","CP273059","CP113263","CP452758","CP113263","CP490161","CP273059",4,TRUE,TRUE,TRUE,TRUE
26,389604,"CP455238","CP492756","CP275093","CP114859","CP455238","CP114859","CP492756","CP275093",4,TRUE,TRUE,TRUE,TRUE
26,389889,"CP450019","CP490244","CP272984","CP113349","CP450019","CP113349","CP490244","CP272984",4,TRUE,TRUE,TRUE,TRUE
26,390986,"CP453896","CP491618","CP274480","CP114169","CP453896","CP114169","CP491618","CP274480",4,TRUE,TRUE,TRUE,TRUE
26,391000,"CP454030","CP491578","CP274454","CP114128","CP454030","CP114128","CP491578","CP274454",4,TRUE,TRUE,TRUE,TRUE
26,391208,"CP454031","CP491645","CP274416","CP114170","CP454031","CP114170","CP491645","CP274416",4,TRUE,TRUE,TRUE,TRUE
26,391391,"CP451497","CP490641","CP273559","CP113606","CP451497","CP113606","CP490641","CP273559",4,TRUE,TRUE,TRUE,TRUE
26,391670,"CP453905","CP491648","CP274457","CP114173","CP453905","CP114173","CP491648","CP274457",4,TRUE,TRUE,TRUE,TRUE
26,391687,"CP454115","CP491649","CP274486","CP114210","CP454115","CP114210","CP491649","CP274486",4,TRUE,TRUE,TRUE,TRUE
26,391705,"CP453906","CP491627","CP274398","CP114130","CP453906","CP114130","CP491627","CP274398",4,TRUE,TRUE,TRUE,TRUE
26,394099,"CP453752","CP491633","CP274421","CP114178","CP453752","CP114178","CP491633","CP274421",4,TRUE,TRUE,TRUE,TRUE
26,394295,"CP453928","CP491616","CP274460","CP114148","CP453928","CP114148","CP491616","CP274460",4,TRUE,TRUE,TRUE,TRUE
26,394544,"CP453758","CP491628","CP274368","CP114131","CP453758","CP114131","CP491628","CP274368",4,TRUE,TRUE,TRUE,TRUE
27,419416,"CP460282","CP498920","CP280205","CP118203","CP460282","CP118203","CP498920","CP280205",4,TRUE,TRUE,TRUE,TRUE
27,422293,"CP464543","CP500449","CP281649","CP119205","CP464543","CP119205","CP500449","CP281649",4,TRUE,TRUE,TRUE,TRUE
27,422481,"CP464567","CP500440","CP281633","CP119021","CP464567","CP119021","CP500440","CP281633",4,TRUE,TRUE,TRUE,TRUE
27,424615,"CP463948","CP500035","CP281968","CP118875","CP463948","CP118875","CP500035","CP281968",4,TRUE,TRUE,TRUE,TRUE
27,407548,"CP465508","CP501022","CP281939","CP119486","CP465508","CP119486","CP501022","CP281939",4,TRUE,TRUE,TRUE,TRUE
27,412036,"CP465755","CP501290","CP282164","CP119766","CP465755","CP119766","CP501290","CP282164",4,TRUE,TRUE,TRUE,TRUE
27,416126,"CP466069","CP501564","CP282423","CP120099","CP466069","CP120099","CP501564","CP282423",4,TRUE,TRUE,TRUE,TRUE
27,416661,"CP466557","CP502018","CP282932","CP120558","CP466557","CP120558","CP502018","CP282932",4,TRUE,TRUE,TRUE,TRUE
27,416757,"CP466166","CP501657","CP282465","CP120163","CP466166","CP120163","CP501657","CP282465",4,TRUE,TRUE,TRUE,TRUE
27,416913,"CP467179","CP502307","CP283724","CP121206","CP467179","CP121206","CP502307","CP283724",4,TRUE,TRUE,TRUE,TRUE
27,417027,"CP467743","CP502559","CP284347","CP122384","CP467743","CP122384","CP502559","CP284347",4,TRUE,TRUE,TRUE,TRUE
27,417739,"CP468001","CP503025","CP284564","CP122640","CP468001","CP122640","CP503025","CP284564",4,TRUE,TRUE,TRUE,TRUE
27,418009,"CP466505","CP502015","CP282934","CP120771","CP466505","CP120771","CP502015","CP282934",4,TRUE,TRUE,TRUE,TRUE
27,418033,"CP466470","CP501873","CP282831","CP120538","CP466470","CP120538","CP501873","CP282831",4,TRUE,TRUE,TRUE,TRUE
27,422092,"CP466126","CP501570","CP282443","CP120172","CP466126","CP120172","CP501570","CP282443",4,TRUE,TRUE,TRUE,TRUE
27,422850,"CP460045","CP498465","CP279697","CP118054","CP460045","CP118054","CP498465","CP279697",4,TRUE,TRUE,TRUE,TRUE
27,406243,"CP459884","CP498475","CP279595","CP118055","CP459884","CP118055","CP498475","CP279595",4,TRUE,TRUE,TRUE,TRUE
28,446687,"CP478102","CP520086","CP290561","CP126177","CP478102","CP126177","CP520086","CP290561",4,TRUE,TRUE,TRUE,TRUE
28,428248,"CP479175","CP521192","CP291178","CP126536","CP479175","CP126536","CP521192","CP291178",4,TRUE,TRUE,TRUE,TRUE
28,432115,"CP483755","CP523609","CP292987","CP128217","CP483755","CP128217","CP523609","CP292987",4,TRUE,TRUE,TRUE,TRUE
28,432782,"CP483905","CP520170","CP290567","CP126242","CP483905","CP126242","CP520170","CP290567",4,TRUE,TRUE,TRUE,TRUE
28,437638,"CP488386","CP528454","CP295842","CP128439","CP488386","CP128439","CP528454","CP295842",4,TRUE,TRUE,TRUE,TRUE
28,442639,"CP489308","CP529431","CP296539","CP128943","CP489308","CP128943","CP529431","CP296539",4,TRUE,TRUE,TRUE,TRUE
28,442762,"CP478897","CP520753","CP290956","CP126457","CP478897","CP126457","CP520753","CP290956",4,TRUE,TRUE,TRUE,TRUE
28,442914,"CP487676","CP527748","CP295142","CP128394","CP487676","CP128394","CP527748","CP295142",4,TRUE,TRUE,TRUE,TRUE
28,442930,"CP478331","CP520097","CP290577","CP126144","CP478331","CP126144","CP520097","CP290577",4,TRUE,TRUE,TRUE,TRUE
28,443213,"CP489525","CP529557","CP296756","CP129196","CP489525","CP129196","CP529557","CP296756",4,TRUE,TRUE,TRUE,TRUE
28,443714,"CP489380","CP531147","CP297815","CP129200","CP489380","CP129200","CP531147","CP297815",4,TRUE,TRUE,TRUE,TRUE
28,444064,"CP485742","CP525836","CP293961","CP128355","CP485742","CP128355","CP525836","CP293961",4,TRUE,TRUE,TRUE,TRUE
28,444533,"CP485028","CP523727","CP293043","CP128181","CP485028","CP128181","CP523727","CP293043",4,TRUE,TRUE,TRUE,TRUE
28,444649,"CP488706","CP528992","CP296292","CP128929","CP488706","CP128929","CP528992","CP296292",4,TRUE,TRUE,TRUE,TRUE
28,444682,"CP488627","CP528766","CP295780","CP128585","CP488627","CP128585","CP528766","CP295780",4,TRUE,TRUE,TRUE,TRUE
28,445349,"CP483167","CP523522","CP292968","CP128029","CP483167","CP128029","CP523522","CP292968",4,TRUE,TRUE,TRUE,TRUE
28,445537,"CP483856","CP523844","CP293091","CP128190","CP483856","CP128190","CP523844","CP293091",4,TRUE,TRUE,TRUE,TRUE
28,447022,"CP490106","CP530265","CP297556","CP130356","CP490106","CP130356","CP530265","CP297556",4,TRUE,TRUE,TRUE,TRUE
28,448572,"CP479852","CP520864","CP291489","CP126641","CP479852","CP126641","CP520864","CP291489",4,TRUE,TRUE,TRUE,TRUE
28,448819,"CP479685","CP521045","CP291403","CP126279","CP479685","CP126279","CP521045","CP291403",4,TRUE,TRUE,TRUE,TRUE
28,448989,"CP488334","CP528497","CP295423","CP128445","CP488334","CP128445","CP528497","CP295423",4,TRUE,TRUE,TRUE,TRUE
28,449102,"CP478151","CP520061","CP290521","CP125972","CP478151","CP125972","CP520061","CP290521",4,TRUE,TRUE,TRUE,TRUE
28,449374,"CP478707","CP520828","CP291002","CP126333","CP478707","CP126333","CP520828","CP291002",4,TRUE,TRUE,TRUE,TRUE
28,425250,"CP485168","CP524628","CP293548","CP128334","CP485168","CP128334","CP524628","CP293548",4,TRUE,TRUE,TRUE,TRUE
28,426087,"CP479504","CP520732","CP290863","CP126317","CP479504","CP126317","CP520732","CP290863",4,TRUE,TRUE,TRUE,TRUE
28,428428,"CP484834","CP524085","CP293340","CP128250","CP484834","CP128250","CP524085","CP293340",4,TRUE,TRUE,TRUE,TRUE
28,428790,"CP489282","CP529395","CP296346","CP128921","CP489282","CP128921","CP529395","CP296346",4,TRUE,TRUE,TRUE,TRUE
28,429706,"CP480910","CP521655","CP291828","CP126973","CP480910","CP126973","CP521655","CP291828",4,TRUE,TRUE,TRUE,TRUE
28,430368,"CP479303","CP520900","CP291286","CP126357","CP479303","CP126357","CP520900","CP291286",4,TRUE,TRUE,TRUE,TRUE
