"chrom_peak_id","lab","consensus_id","sample","mzMin","mzMax","rtMin","rtMax","mz","polarity","mixture","into","intb","maxo"
"CP173850","hmgu",2055,37,198.004702149095,198.045242974579,54.6596056596146,63.682507955148,198.024947537766,0,"3_2",4088.91596530985,4084.50509030989,2205.39951980266
"CP174405","hmgu",2048,37,187.077171719872,187.117591571078,258.577798520201,269.847546323764,187.097380661658,0,"3_2",2198.92183646861,2179.34836273325,792.363764698057
"CP174417","hmgu",2059,37,214.096124696122,214.13704563116,282.398074875001,290.512439921226,214.116371921547,0,"3_2",2940.96903231996,2937.47153231996,1676.2740148709
"CP174419","hmgu",2066,37,281.079408156876,281.120195046087,282.398074875001,291.146482626932,281.099569701381,0,"3_2",4494.23584926929,4490.10442069788,2515.01642718681
"CP174446","hmgu",2089,37,513.249585045395,513.291339420335,297.155130803931,306.056488407917,513.271017594889,0,"3_2",2824.83561122375,2810.43785058429,1475.3199382743
"CP174498","hmgu",2084,37,496.249711603875,496.294263103094,317.944073590288,326.03809041378,496.272498247539,0,"3_2",14605.6267389262,14019.7029352403,9734.38696015337
"CP174501","hmgu",2045,37,598.191923110524,598.23536357962,317.944073590288,326.03809041378,598.214117897693,0,"3_2",33207.7623118268,33204.1260175007,14103.1652791773
"CP174538","hmgu",2049,37,624.261456557663,624.302219875542,323.333075509335,330.841340470246,624.281725149907,0,"3_2",753.98056963581,751.182169635809,448.748992846618
"CP174539","hmgu",2035,37,557.275793321411,557.319794676435,322.03809041378,331.534700516558,557.298523994651,0,"3_2",2469.94984869208,2465.13559869208,1007.69510465893
"CP174541","hmgu",2034,37,556.272647927131,556.315655037781,322.03809041378,333.60503918765,556.29483404381,0,"3_2",8712.63819290959,8699.40145564231,3419.01806753922
"CP174542","hmgu",2036,37,558.274544059891,558.329453960299,323.333075509335,332.249597757512,558.299661805315,0,"3_2",959.954943315252,948.388692185616,357.027395195786
"CP174630","hmgu",2092,37,536.188789391078,536.232745276744,327.534700516558,336.516237656105,536.212173695044,0,"3_2",5913.65803342696,5909.33803342696,2859.88014695718
"CP174643","hmgu",2041,37,567.25703611431,567.30457176193,317.270558259027,335.825727899673,567.280172635604,0,"3_2",27437.7456894428,27058.1113574931,7440.76997869311
"CP174742","hmgu",2068,37,349.12153749148,349.162737875267,327.534700516558,336.516237656105,349.142684373304,0,"3_2",57436.5687404389,57432.2487404389,29976.3170289234
"CP174771","hmgu",2037,37,563.197623586572,563.241868677458,331.825727899673,340.714365244034,563.219097254807,0,"3_2",1191.43540341034,1187.14111769605,612.07282567467
"CP174793","hmgu",2087,37,500.270060134739,500.31247302918,317.270558259027,336.516237656105,500.291698880826,0,"3_2",1602982.01487945,1602518.05324749,746580.735878514
"CP174795","hmgu",2039,37,566.256135652305,566.297402314066,317.270558259027,335.12076740163,566.2768078167,0,"3_2",81925.886899542,81393.7553363059,24629.3798237725
"CP174806","hmgu",2038,37,565.211270151823,565.251873795777,347.535626672515,354.940788311226,565.231685921561,0,"3_2",1598.46908146351,1534.70482065285,1006.1105475846
"CP174825","hmgu",2044,37,587.274511346485,587.330479357821,350.253381200484,360.354298800066,587.305727984651,0,"3_2",3546.45287032077,3522.53654715411,1455.30725735492
"CP174842","afekta",78,10,117.036610028599,117.078075017263,173.198242410619,183.756161855525,117.057539960738,1,"2_3",6370.34231494135,6282.87714844852,2282.20239257812
"CP174850","hmgu",2046,37,599.181853250677,599.232478906055,355.073300459395,362.479860508463,599.210519546211,0,"3_2",897.647870013194,893.946388601187,516.789295215546
"CP174854","hmgu",2052,37,634.241128757034,634.284633752981,354.337339329553,363.151579272068,634.263257184335,0,"3_2",2364.36306421258,2345.21052166222,1040.43162784267
"CP174863","hmgu",2054,37,193.066034876489,193.10697767779,350.940788311226,361.16499891285,193.086836579226,0,"3_2",7856.99647251349,7779.18619718362,3743.83005938292
"CP174874","icl",2587,9,209.03973032866,209.127095992396,276.114448462764,286.518124793972,209.080433677603,1,"2_2",4320.88646795861,1814.08971861306,1610.56114196777
"CP174935","hmgu",2086,37,499.272295179526,499.313926282504,315.992463554707,335.825727899673,499.293235396143,0,"3_2",4936948.65168716,4936525.7413696,2320019.19807194
"CP174974","hmgu",2058,37,866.452043846514,866.501472616896,363.890285674944,371.35209679571,866.477600785945,0,"3_2",5374.16898713116,5371.42578713116,3334.89638905988
"CP174978","hmgu",2065,37,937.446680989974,937.502066053906,363.890285674944,371.35209679571,937.471394124506,0,"3_2",2268.48059029651,2265.73739029651,1369.26313822686
"CP174994","hmgu",2060,37,885.512058151861,885.564171956679,363.890285674944,372.004483751348,885.538590712524,0,"3_2",4123.96602371189,4120.57019037854,2322.34188355567
"CP175019","hmgu",2061,37,900.500234932499,900.547948166325,363.890285674944,372.688450486385,900.523256532491,0,"3_2",5256.07349820793,5251.98921249363,2384.22892706724
"CP175034","hmgu",2078,37,453.26513928182,453.306437115981,354.337339329553,365.232752171155,453.286124520461,0,"3_2",188220.052424548,187623.123389099,95005.9321958344
"CP175044","hmgu",2079,37,454.268372305024,454.309439778645,361.232752171155,376.879677168631,454.288923808826,0,"3_2",186442.400283927,185386.187868471,75302.1806271929
"CP175048","hmgu",2082,37,475.247009694711,475.28786172551,354.337339329553,365.938531499289,475.267618505691,0,"3_2",51327.6595227867,50275.9917897775,25586.8948731701
"CP175052","hmgu",2085,37,498.269396984584,498.313724650346,314.577440131885,335.825727899673,498.29068091013,0,"3_2",15446266.5014721,15443182.0264499,7475249.53778472
"CP175126","hmgu",2091,37,532.180114935711,532.225859310409,376.35795523866,383.804787212206,532.204897966867,0,"3_2",741.058949449195,738.338149449163,348.415174553872
"CP175221","hmgu",2064,37,935.492272601639,935.541989593818,376.35795523866,385.138715077638,935.516027025969,0,"3_2",3612.05453407966,3607.9771055082,1421.75667789396
"CP175247","hmgu",2088,37,505.243552282536,505.285964360394,375.67009016098,388.703388107119,505.264754646855,0,"3_2",12725.802377187,12678.4686129699,3704.09315305534
"CP175292","afekta",95,10,143.049771511536,143.093767969741,173.198242410619,183.756161855525,143.072330073037,1,"2_3",10121.2151693173,9185.40442645257,3102.78564453125
"CP175362","hmgu",2063,37,906.542904012187,906.585610476831,416.652489107491,425.728011121356,906.564179093094,0,"3_2",4824.22159010679,4807.92772119375,1945.66581636577
"CP175368","hmgu",2062,37,904.535728472644,904.582761999764,414.667157207902,427.621573912425,904.560846843851,0,"3_2",21778.8131550672,21375.127854559,9829.3551462379
"CP175403","hmgu",2075,37,407.259703005704,407.300685706631,354.337339329553,365.232752171155,407.280519933041,0,"3_2",177578.849916924,177086.855145921,92349.1199501786
"CP175468","hmgu",2051,37,626.318428598288,626.36061522365,429.100748552326,437.18697770487,626.340299231283,0,"3_2",8145.35235085264,8141.94235085264,3355.99312818189
"CP175471","hmgu",2053,37,647.297260314125,647.346069226002,428.470417607227,437.18697770487,647.319810312422,0,"3_2",5859.51686853945,5855.47029711085,2151.70830869321
"CP175492","hmgu",2067,37,323.140554996998,323.182627948586,428.470417607227,437.78498606149,323.161573121684,0,"3_2",5473.36048151105,5464.45159955457,2129.86352069243
"CP175508","hmgu",2050,37,625.316889376382,625.359732782551,428.470417607227,437.78498606149,625.337243425325,0,"3_2",32541.1065508169,32536.3876758169,13112.3322060798
"CP175564","hmgu",2071,37,397.166329743018,397.210340408037,447.310874258015,454.588935176747,397.187520085549,0,"3_2",362.455057966811,359.840657966795,180.65386012573
"CP175668","afekta",100,10,159.04476023724,159.085389840723,181.54521583434,196.293687632109,159.065204612751,1,"2_3",406423.829903131,403057.082054934,187082.65625
"CP175714","hmgu",2043,37,568.331843282345,568.372805856063,466.109717380983,479.960292623527,568.35229124326,0,"3_2",68598.0017237313,66803.7497626041,24547.3389280545
"CP175751","hmgu",2042,37,567.329786183718,567.370957763983,459.217886868656,470.789870965949,567.350255962046,0,"3_2",38889.5496941544,38657.7704101009,15750.8481888374
"CP175815","hmgu",2040,37,566.325603491809,566.367470269193,459.217886868656,470.789870965949,566.347173215309,0,"3_2",135820.887027391,135476.255745289,57123.2070689797
"CP176036","hmgu",2056,37,765.549082905721,765.595048555054,545.401130625887,555.732121497712,765.569354555547,0,"3_2",10119.309443644,10078.8160999216,4812.10804515064
"CP176112","hmgu",2057,37,766.550379691752,766.592497211778,555.774242376134,566.008343267825,766.571842532392,0,"3_2",14144.7735716382,13861.4794590502,7008.51823277271
"CP176324","hmgu",2070,37,357.138552754794,357.179952311952,586.005036883274,594.52183945165,357.15932193681,0,"3_2",2395.72719752419,2392.08719752419,1110.87363653976
"CP176346","hmgu",2072,37,401.142536126638,401.183694446712,586.005036883274,595.205761771674,401.163033995149,0,"3_2",2622.82250336123,2616.47638444443,1014.15097159545
"CP176347","hmgu",2073,37,403.142687360134,403.184655843033,586.005036883274,595.205761771674,403.16349084434,0,"3_2",4849.17730384338,4838.52034785697,1662.11451480643
"CP176348","hmgu",2074,37,405.135926350495,405.181567659965,586.005036883274,595.893436366306,405.158840885707,0,"3_2",2181.14693319518,2176.05618319521,753.048512236197
"CP176351","hmgu",2047,37,613.372796543892,613.421562337414,583.296915524603,595.205761771674,613.397542476736,0,"3_2",3908.28201462215,3855.63122177843,1517.29995377689
"CP176365","hmgu",2069,37,355.137963768149,355.17890017209,585.347316066995,595.893436366306,355.158460152287,0,"3_2",23172.6267095019,23115.8403183052,13024.7909119706
"CP176376","hmgu",2076,37,430.191160517441,430.236772809422,586.005036883274,594.52183945165,430.214789975977,0,"3_2",2258.87886657865,1794.83211272298,955.769134558676
"CP176420","hmgu",2081,37,459.207705741585,459.249471102418,601.905376893725,610.901818258375,459.22907561124,0,"3_2",4166.80964859628,4162.60193431054,2030.51132824676
"CP176424","hmgu",2077,37,440.200447252791,440.243902092178,601.905376893725,611.57214357567,440.22335740458,0,"3_2",8836.17803268604,8805.18875134533,4352.47245864814
"CP176425","hmgu",2080,37,457.20649417248,457.247521530778,601.905376893725,611.57214357567,457.226667106726,0,"3_2",42494.937552911,42459.6914813744,22038.0640549758
"CP176551","hmgu",2090,37,526.399806183441,526.4418251952,619.86627205988,627.750750190284,526.420568825901,0,"3_2",658.236165486492,655.057832153142,293.25773051479
"CP177543","icl",2591,9,250.15154163197,250.206312944187,325.594534758892,334.169033889312,250.178416003216,1,"2_2",4157.21833128822,3120.97265919198,1553.06558227539
"CP177630","afekta",83,10,463.207498376441,463.255892045478,224.647294080278,234.661990022351,463.233216221237,1,"2_3",8194.04401148985,8086.18723431277,4015.16674804688
"CP177757","hmgu",2099,38,306.893894356774,306.936480238792,26.5133076929564,41.1838557212224,306.915207402079,0,"3_3",3428.27987368414,3399.0447699412,968.904086331679
"CP178121","icl",2589,9,230.222038759627,230.272248275308,349.62490732883,360.943179563961,230.249072343551,1,"2_2",6154.18403921223,5856.21491289828,3937.74423217773
"CP178552","hmgu",2097,38,223.051753141903,223.094672680512,300.959096510993,310.364780094789,223.072955725616,0,"3_3",508.84224883705,501.002975454933,221.400382826876
"CP178578","hmgu",2098,38,236.07921098303,236.121271461658,301.570180747309,309.109460073778,236.100184341647,0,"3_3",1452.38671061096,1449.62511061098,722.261809046756
"CP178693","hmgu",2107,38,498.268075395041,498.309170541665,319.324790831795,328.123333307387,498.288811486922,0,"3_3",2224.03034171836,2219.92977028981,1110.92302112647
"CP178890","icl",2592,9,262.108210190803,262.167451419025,386.714243906888,397.342915403237,262.143943936201,1,"2_2",13414.0517133483,11556.0832003398,9038.68182373047
"CP178998","icl",2596,9,304.272414777522,304.321266029022,395.411194552753,405.811175479306,304.299612990103,1,"2_2",30048.2360852948,28736.1631303848,15805.4903869629
"CP179073","hmgu",2095,38,207.082003615902,207.122411167556,345.935096975612,357.735347601943,207.102166133282,0,"3_3",4232.97056165369,4116.08439572243,1764.65856268546
"CP179148","hmgu",2094,38,764.277345158859,764.321111278698,349.460407725801,356.981983553903,764.299924980765,0,"3_3",1809.87374802386,1807.01614802388,1146.18282511822
"CP179249","hmgu",2093,38,177.071534656111,177.111881584585,348.785975711616,361.232006032297,177.09179056593,0,"3_3",116750.076803702,116585.095312644,64003.6406958979
"CP179459","hmgu",2106,38,493.191471061954,493.23366356245,376.055598576751,384.059962224135,493.212502695376,0,"3_3",6062.93861310767,6059.57027977437,3933.21688312804
"CP179472","hmgu",2096,38,929.467502342766,929.523533669947,375.329579619611,384.705183299816,929.498035316621,0,"3_3",2414.73266969244,2409.98754469246,993.238381532689
"CP179581","hmgu",2102,38,353.154940297877,353.195482790941,390.453458658867,399.602622122547,353.175268726277,0,"3_3",14181.703954172,14046.0217920735,8127.83752245605
"CP179586","afekta",110,10,326.979947751214,327.027970485332,378.216051362007,387.613954522772,327.005499016276,1,"2_3",7804.40818270717,7564.93669494164,3403.89556884766
"CP179601","hmgu",2100,38,307.133808519782,307.176763873562,396.267820939345,404.992013072405,307.154874633213,0,"3_3",632.620364001314,618.771188900672,321.591725748888
"CP179608","icl",2562,9,497.323576933392,497.365544446041,424.026850125123,437.848437039093,497.344370543716,1,"2_2",232337.638875491,229595.547006729,110889.018875122
"CP179622","icl",2598,9,326.342678997598,326.404199234793,452.144461233527,461.170116660131,326.37666353816,1,"2_2",3825.75743355257,3281.54001114064,2173.9296875
"CP179731","icl",2561,9,496.321122949181,496.362134730791,423.569908583621,443.32961780263,496.341655644409,1,"2_2",1007199.43450494,1002449.2403998,479494.049255371
"CP179827","afekta",109,10,304.275124342674,304.323679811744,406.397269913438,415.79122908439,304.299018353664,1,"2_3",4884.00128448268,4629.07685892793,2046.89532470703
"CP179857","hmgu",2103,38,369.16797826028,369.209880499779,458.599107529949,467.556564865506,369.188608029255,0,"3_3",2528.05378047284,2447.67207055577,1159.77171778049
"CP179859","icl",2578,9,688.489319812131,688.561754602306,481.468363604749,490.264566114599,688.522269499107,1,"2_2",5227.12830481167,4008.10988267,2541.1328125
"CP179878","icl",2571,9,601.427152486121,601.541797889031,484.208962948239,492.320111819407,601.472455423145,1,"2_2",3317.20576772524,2463.29339629282,1460.0439453125
"CP179929","hmgu",2105,38,475.216847846547,475.259399243056,460.748837908587,468.96384184443,475.237673047095,0,"3_3",4092.21080202982,4088.68496869647,1473.89258940422
"CP179957","icl",2575,9,644.47028673291,644.552470506387,482.610200078637,493.004987735273,644.4971837076,1,"2_2",8173.53068368991,7136.13772096484,3360.58056640625
