"pass","lab","mix","inchikey_2d","rank"
"richest","icl","2_6","PNMUAGGSDZXTHX",12
"richest","icl","2_6","PVNIIMVLHYAWGP",1
"richest","icl","2_6","RGGSNNCJGLQIPG",11
"richest","icl","2_6","RSTKLPZEZYGQPY",17
"richest","icl","2_6","SIKJAQJRHWYJAI",1
"richest","icl","2_6","SIOXPEMLGUPBBT",3
"richest","icl","2_6","STKYPAFSDFAEPH",14
"richest","icl","2_6","SYEOWUNSTUDKGM",1
"richest","icl","2_6","TWBYWOBDOCUKOW",2
"richest","icl","2_6","UBORTCNDUKBEOP",1
"richest","icl","2_6","UOBSVARXACCLLH",14
"richest","icl","2_6","UTYVDVLMYQPLQB",1
"richest","icl","2_6","UYTPUPDQBNUYGX",1
"richest","icl","2_6","WKOLLVMJNQIZCI",4
"richest","icl","2_6","WLJVNTCWHIRURA",3
"richest","icl","2_6","XHCADAYNFIFUHF",1
"richest","icl","2_6","XQXPVVBIMDBYFF",6
"richest","icl","2_6","YOEBAVRJHRCKRE",2
"richest","icl","2_7","CKOMXBHMKXXTNW",1
"richest","icl","2_7","DKNWSYNQZKUICI",10
"richest","icl","2_7","HXACOUQIXZGNBF",1
"richest","icl","2_7","IJCKBIINTQEGLY",1
"richest","icl","2_7","INCSQLZZXBPATR",6
"richest","icl","2_7","OPTASPLRGRRNAP",1
"richest","icl","2_7","UFAHZIUFPNSHSL",1
"richest","icl","2_7","UZTFMUBKZQVKLK",1
"richest","icl","2_7","XQCZBXHVTFVIFE",13
"richest","icl","2_7","YTFVRYKNXDADBI",2
"richest","icl","2_7","ZFAHNWWNDFHPOH",5
"richest","icl","2_8","CFFZDZCDUFSOFZ",4
"richest","icl","2_8","FBTSQILOGYXGMD",1
"richest","icl","2_8","IGMNYECMUMZDDF",2
"richest","icl","2_8","IQFYYKKMVGJFEH",1
"richest","icl","2_8","JYPHNHPXFNEZBR",3
"richest","icl","2_8","JZKXXXDKRQWDET",2
"richest","icl","2_8","NEUSVAOJNUQRTM",2
"richest","icl","2_8","NYPYHUZRZVSYKL",1
"richest","icl","2_8","OUYCCCASQSFEME",1
"richest","icl","2_8","QYPPJABKJHAVHS",1
"richest","icl","2_8","RWQNBRDOKXIBIV",1
"richest","icl","2_8","SOYKEARSMXGVTM",1
"richest","icl","2_8","YHXHKYRQLYQUIH",1
"richest","icl","2_8","ZHSOTLOTTDYIIK",1
"richest","icl","2_9","CQRYARSYNCAZFO",7
"richest","icl","2_9","DFPAKSUCGFBDDF",1
"richest","icl","2_9","IAVREABSGIHHMO",3
"richest","icl","2_9","INGSNVSERUZOAK",1
"richest","icl","2_9","JDTWZSUNGHMMJM",2
"richest","icl","2_9","JVTZFYYHCGSXJV",19
"richest","icl","2_9","KZNQNBZMBZJQJO",1
"richest","icl","2_9","LHGVFZTZFXWLCP",17
"richest","icl","2_9","LKUDPHPHKOZXCD",10
"richest","icl","2_9","LTFHNKUKQYVHDX",5
"richest","icl","2_9","LXNHXLLTXMVWPM",5
"richest","icl","2_9","MOTZDAYCYVMXPC",1
"richest","icl","2_9","MWOOGOJBHIARFG",3
"richest","icl","2_9","OKVJCVWFVRATSG",4
"richest","icl","2_9","ORHBXUUXSCNDEV",1
"richest","icl","2_9","PVNIIMVLHYAWGP",1
"richest","icl","2_9","QYPPJABKJHAVHS",1
"richest","icl","2_9","RGHHSNMVTDWUBI",1
"richest","icl","2_9","SFLSHLFXELFNJZ",1
"richest","icl","2_9","SIOXPEMLGUPBBT",3
"richest","icl","2_9","SMQUZDBALVYZAC",9
"richest","icl","2_9","TWBYWOBDOCUKOW",2
"richest","icl","2_9","VXIXUWQIVKSKSA",9
"richest","icl","2_9","VZIRCHXYMBFNFD",10
"richest","icl","2_9","WPYMKLBDIGXBTP",14
"richest","icl","2_9","WXNXCEHXYPACJF",1
"richest","icl","2_9","XUYPXLNMDZIRQH",1
"richest","icl","2_9","ZBCATMYQYDCTIZ",3
"richest","icl","2_9","ZFBNNSOJNZBLLS",14
"richest","icl","3_1","AWDRATDZQPNJFN",2
"richest","icl","3_1","BHTRKEVKTKCXOH",1
"richest","icl","3_1","CITHEXJVPOWHKC",1
"richest","icl","3_1","FJLGEFLZQAZZCD",1
"richest","icl","3_1","LWBHHRRTOZQPDM",16
"richest","icl","3_1","SMWDFEZZVXVKRB",2
"richest","icl","3_1","UBORTCNDUKBEOP",30
"richest","icl","3_1","XUIIKFGFIJCVMT",1
"richest","icl","3_2","CITHEXJVPOWHKC",1
"richest","icl","3_2","NCYCYZXNIZJOKI",40
"richest","icl","3_2","QPUYECUOLPXSFR",8
"richest","icl","3_2","WBWWGRHZICKQGZ",1
"richest","icl","3_2","YXVSKJDFNJFXAJ",16
"richest","icl","3_3","CITHEXJVPOWHKC",1
"richest","icl","3_3","RJKFOVLPORLFTN",1
"primary_noms1","cembio","1_1","AYFVYJQAPQTCCC",1
"primary_noms1","cembio","1_1","CAHKINHBCWCHCF",17
"primary_noms1","cembio","1_1","CQOVPNPJLQNMDC",1
"primary_noms1","cembio","1_1","DCWXELXMIBXGTH",1
"primary_noms1","cembio","1_1","DJJCXFVJDGTHFX",1
"primary_noms1","cembio","1_1","DKEXFJVMVGETOO",6
"primary_noms1","cembio","1_1","DTERQYGMUDWYAZ",1
"primary_noms1","cembio","1_1","HXFOXFJUNFFYMO",2
"primary_noms1","cembio","1_1","JJMDCOVWQOJGCB",14
"primary_noms1","cembio","1_1","JMOXSQYGVIXBBZ",2
"primary_noms1","cembio","1_1","KDXKERNSBIXSRK",1
"primary_noms1","cembio","1_1","KNTFCRCCPLEUQZ",3
"primary_noms1","cembio","1_1","KWIUHFFTVRNATP",1
"primary_noms1","cembio","1_1","KZSNJWFQEVHDMF",2
"primary_noms1","cembio","1_1","LDCYZAJDBXYCGN",1
"primary_noms1","cembio","1_1","OVRNDRQMDRJTHS",1
"primary_noms1","cembio","1_1","PWKSKIMOESPYIA",1
"primary_noms1","cembio","1_1","RHGKLRLOHDJJDR",1
"primary_noms1","cembio","1_1","RQFCJASXJCIDSX",1
"primary_noms1","cembio","1_1","RWSXRVCMGQZWBV",1
"primary_noms1","cembio","1_1","UKAUYVFTDYCKQA",1
"primary_noms1","cembio","1_1","VEYYWZRYIYDQJM",1
"primary_noms1","cembio","1_1","XHMJOUIAFHJHBW",1
"primary_noms1","cembio","1_1","ZTVZLYBCZNMWCF",1
"primary_noms1","cembio","1_2","BKAYIFDRRZZKNF",1
"primary_noms1","cembio","1_2","DTERQYGMUDWYAZ",1
"primary_noms1","cembio","1_2","FFDGPVCHZBVARC",1
"primary_noms1","cembio","1_2","FUOOLUPWFVMBKG",3
"primary_noms1","cembio","1_2","IERHLVCPSMICTF",1
"primary_noms1","cembio","1_2","KSMRODHGGIIXDV",1
"primary_noms1","cembio","1_2","KTHDTJVBEPMMGL",1
"primary_noms1","cembio","1_2","LCQLHJZYVOQKHU",1
"primary_noms1","cembio","1_2","NIDVTARKFBZMOT",1
"primary_noms1","cembio","1_2","OTCCIMWXFLJLIA",1
"primary_noms1","cembio","1_2","PMMYEEVYMWASQN",4
"primary_noms1","cembio","1_2","QCHPKSFMDHPSNR",5
"primary_noms1","cembio","1_2","QIVBCDIJIAJPQS",1
"primary_noms1","cembio","1_2","QWCKQJZIFLGMSD",17
"primary_noms1","cembio","1_2","RWSXRVCMGQZWBV",3
"primary_noms1","cembio","1_2","UZCXPYDBYUEZCV",8
"primary_noms1","cembio","1_2","VEYYWZRYIYDQJM",8
"primary_noms1","cembio","1_2","XIGSAGMEBXLVJJ",1
"primary_noms1","cembio","1_2","YGPSJZOEDVAXAB",1
"primary_noms1","cembio","1_2","ZGXJTSGNIOSYLO",32
"primary_noms1","cembio","1_3","AHLPHDHHMVZTML",1
"primary_noms1","cembio","1_3","DCXYFEDJOCDNAF",1
"primary_noms1","cembio","1_3","DKEXFJVMVGETOO",4
"primary_noms1","cembio","1_3","DTERQYGMUDWYAZ",1
"primary_noms1","cembio","1_3","FFDGPVCHZBVARC",2
"primary_noms1","cembio","1_3","FUOOLUPWFVMBKG",2
"primary_noms1","cembio","1_3","GSXOAOHZAIYLCY",7
"primary_noms1","cembio","1_3","HLKXYZVTANABHZ",1
"primary_noms1","cembio","1_3","HSCJRCZFDFQWRP",1
"primary_noms1","cembio","1_3","HXXFSFRBOHSIMQ",3
"primary_noms1","cembio","1_3","JSJWCHRYRHKBBW",1
"primary_noms1","cembio","1_3","KRKNYBCHXYNGOX",1
"primary_noms1","cembio","1_3","NBSCHQHZLSJFNQ",1
"primary_noms1","cembio","1_3","NYHBQMYGNKIUIF",1
"primary_noms1","cembio","1_3","ODBLHEXUDAPZAU",1
"primary_noms1","cembio","1_3","ODKSFYDXXFIFQN",1
"primary_noms1","cembio","1_3","QCHPKSFMDHPSNR",5
"primary_noms1","cembio","1_3","QWCKQJZIFLGMSD",6
"primary_noms1","cembio","1_3","RFMMMVDNIPUKGG",1
"primary_noms1","cembio","1_3","SQVRNKJHWKZAKO",1
"primary_noms1","cembio","1_3","UZCXPYDBYUEZCV",10
"primary_noms1","cembio","1_3","VEYYWZRYIYDQJM",1
"primary_noms1","cembio","1_3","WTDRDQBEARUVNC",2
"primary_noms1","cembio","1_3","XCCTYIAWTASOJW",1
"primary_noms1","cembio","1_3","XUJNEKJLAYXESH",1
"primary_noms1","cembio","1_3","YMAWOPBAYDPSLA",2
"primary_noms1","cembio","1_4","BTCSSZJGUNDROE",14
"primary_noms1","cembio","1_4","BZQFBWGGLXLEPQ",1
"primary_noms1","cembio","1_4","CVSVTCORWBXHQV",1
"primary_noms1","cembio","1_4","DRTQHJPVMGBUCF",1
"primary_noms1","cembio","1_4","FUOOLUPWFVMBKG",10
"primary_noms1","cembio","1_4","HEBKCHPVOIAQTA",1
"primary_noms1","cembio","1_4","HOKKHZGPKSLGJE",5
"primary_noms1","cembio","1_4","HSCJRCZFDFQWRP",1
"primary_noms1","cembio","1_4","JJIHLJJYMXLCOY",1
"primary_noms1","cembio","1_4","KDXKERNSBIXSRK",1
"primary_noms1","cembio","1_4","KHWCHTKSEGGWEX",1
"primary_noms1","cembio","1_4","KMXXSJLYVJEBHI",2
"primary_noms1","cembio","1_4","KRKNYBCHXYNGOX",1
"primary_noms1","cembio","1_4","LTFMZDNNPPEQNG",1
"primary_noms1","cembio","1_4","NTNWOCRCBQPEKQ",1
"primary_noms1","cembio","1_4","ODBLHEXUDAPZAU",2
"primary_noms1","cembio","1_4","QCHPKSFMDHPSNR",1
"primary_noms1","cembio","1_4","QUOGESRFPZDMMT",1
"primary_noms1","cembio","1_4","QWCKQJZIFLGMSD",12
"primary_noms1","cembio","1_4","SUHOOTKUPISOBE",4
"primary_noms1","cembio","1_4","UDMBCSSLTHHNCD",1
"primary_noms1","cembio","1_4","UZCXPYDBYUEZCV",8
"primary_noms1","cembio","1_4","VZXPDPZARILFQX",1
"primary_noms1","cembio","1_4","WHUUTDBJXJRKMK",1
"primary_noms1","cembio","1_4","YPZRWBKMTBYPTK",1
"primary_noms1","cembio","1_5","AEFLONBTGZFSGQ",3
"primary_noms1","cembio","1_5","AWUCVROLDVIAJX",1
"primary_noms1","cembio","1_5","AYFVYJQAPQTCCC",1
"primary_noms1","cembio","1_5","CAHKINHBCWCHCF",1
"primary_noms1","cembio","1_5","CKLJMWTZIZZHCS",1
"primary_noms1","cembio","1_5","DHCLVCXQIBBOPH",2
"primary_noms1","cembio","1_5","GSXOAOHZAIYLCY",18
"primary_noms1","cembio","1_5","HOKKHZGPKSLGJE",4
"primary_noms1","cembio","1_5","HXXFSFRBOHSIMQ",7
"primary_noms1","cembio","1_5","JJIHLJJYMXLCOY",15
"primary_noms1","cembio","1_5","KNTFCRCCPLEUQZ",1
"primary_noms1","cembio","1_5","KTHDTJVBEPMMGL",1
"primary_noms1","cembio","1_5","LEVWYRKDKASIDU",1
"primary_noms1","cembio","1_5","MTCFGRXMJLQNBG",1
"primary_noms1","cembio","1_5","NBSCHQHZLSJFNQ",4
"primary_noms1","cembio","1_5","NBZBKCUXIYYUSX",2
"primary_noms1","cembio","1_5","ODKSFYDXXFIFQN",1
"primary_noms1","cembio","1_5","PECYZEOJVXMISF",1
"primary_noms1","cembio","1_5","PMMYEEVYMWASQN",18
"primary_noms1","cembio","1_5","SNPLKNRPJHDVJA",18
"primary_noms1","cembio","1_5","UHDGCWIWMRVCDJ",1
"primary_noms1","cembio","1_5","VYAMLSCELQQRAE",19
"primary_noms1","cembio","1_5","VZXPDPZARILFQX",3
"primary_noms1","cembio","1_5","WHUUTDBJXJRKMK",1
"primary_noms1","cembio","1_5","XVOYSCVBGLVSOL",1
"primary_noms1","cembio","1_5","ZDXPYRJPNDTMRX",1
"primary_noms1","cembio","1_5","ZGXJTSGNIOSYLO",3
"primary_noms1","cembio","1_6","ACWBBAGYTKWBCD",1
"primary_noms1","cembio","1_6","AYFVYJQAPQTCCC",1
"primary_noms1","cembio","1_6","DCWXELXMIBXGTH",1
"primary_noms1","cembio","1_6","HEBKCHPVOIAQTA",1
"primary_noms1","cembio","1_6","HNDVDQJCIGZPNO",1
"primary_noms1","cembio","1_6","KNTFCRCCPLEUQZ",6
"primary_noms1","cembio","1_6","MTCFGRXMJLQNBG",1
"primary_noms1","cembio","1_6","QEFRNWWLZKMPFJ",1
"primary_noms1","cembio","1_6","SNEIUMQYRCDYCH",1
"primary_noms1","cembio","1_6","UKAUYVFTDYCKQA",19
"primary_noms1","cembio","1_6","VVIAGPKUTFNRDU",4
"primary_noms1","cembio","2_1","AGPKZVBTJJNPAG",1
"primary_noms1","cembio","2_1","CGQCWMIAEPEHNQ",1
"primary_noms1","cembio","2_1","COLNVLDHVKWLRT",1
"primary_noms1","cembio","2_1","DVNYTAVYBRSTGK",1
"primary_noms1","cembio","2_1","HGINADPHJQTSKN",4
"primary_noms1","cembio","2_1","HXNFUBHNUDHIGC",2
"primary_noms1","cembio","2_1","JBCLFWXMTIKCCB",1
"primary_noms1","cembio","2_1","JFCQEDHGNNZCLN",2
"primary_noms1","cembio","2_1","JMSVCTWVEWCHDZ",14
"primary_noms1","cembio","2_1","KDYFGRWQOYBRFD",1
"primary_noms1","cembio","2_1","LRFVTYWOQMYALW",1
"primary_noms1","cembio","2_1","LRQKBLKVPFOOQJ",4
"primary_noms1","cembio","2_1","LUCHPKXVUGJYGU",1
"primary_noms1","cembio","2_1","MAYCICSNZYXLHB",3
"primary_noms1","cembio","2_1","NHZMQXZHNVQTQA",1
"primary_noms1","cembio","2_1","OIRDTQYFTABQOQ",2
"primary_noms1","cembio","2_1","PXQPEWDEAKTCGB",2
"primary_noms1","cembio","2_1","QHGUCRYDKWKLMG",6
"primary_noms1","cembio","2_1","ROHFNLRQFUQHCH",1
"primary_noms1","cembio","2_1","SLXKOJJOQWFEFD",20
"primary_noms1","cembio","2_1","UKFXDFUAPNAMPJ",1
"primary_noms1","cembio","2_1","VYFYYTLLBUKUHU",1
"primary_noms1","cembio","2_1","WXUAQHNMJWJLTG",2
"primary_noms1","cembio","2_1","YKBGVTZYEHREMT",1
"primary_noms1","cembio","2_1","ZIYVHBGGAOATLY",1
"primary_noms1","cembio","2_1","ZXYAAVBXHKCJJB",1
"primary_noms1","cembio","2_10","BEBCJVAWIBVWNZ",2
"primary_noms1","cembio","2_10","DIVQKHQLANKJQO",4
"primary_noms1","cembio","2_10","DUUGKQCEGZLZNO",1
"primary_noms1","cembio","2_10","GJAWHXHKYYXBSV",1
"primary_noms1","cembio","2_10","HXEACLLIILLPRG",1
"primary_noms1","cembio","2_10","IHYJTAOFMMMOPX",6
"primary_noms1","cembio","2_10","ISAKRJDGNUQOIC",6
"primary_noms1","cembio","2_10","LEHOTFFKMJEONL",1
"primary_noms1","cembio","2_10","LOIYMIARKYCTBW",1
"primary_noms1","cembio","2_10","LVRFTAZAXQPQHI",2
"primary_noms1","cembio","2_10","LXNHXLLTXMVWPM",14
"primary_noms1","cembio","2_10","MBIQENSCDNJOIY",7
"primary_noms1","cembio","2_10","NGEWQZIDQIYUNV",4
"primary_noms1","cembio","2_10","PMMYEEVYMWASQN",1
"primary_noms1","cembio","2_10","WJJMNDUMQPNECX",6
"primary_noms1","cembio","2_10","XLTJXJJMUFDQEZ",18
"primary_noms1","cembio","2_10","ZGXJTSGNIOSYLO",12
"primary_noms1","cembio","2_10","ZRQXMKMBBMNNQC",1
"primary_noms1","cembio","2_2","BVWTXUYLKBHMOX",15
"primary_noms1","cembio","2_2","CBQJSKKFNMDLON",1
"primary_noms1","cembio","2_2","DAUAQNGYDSHRET",3
"primary_noms1","cembio","2_2","DUHQIGLHYXLKAE",1
"primary_noms1","cembio","2_2","DZGWFCGJZKJUFP",1
"primary_noms1","cembio","2_2","FFEARJCKVFRZRR",1
"primary_noms1","cembio","2_2","GNMSLDIYJOSUSW",1
"primary_noms1","cembio","2_2","HCZHHEIFKROPDY",2
"primary_noms1","cembio","2_2","HGINADPHJQTSKN",16
"primary_noms1","cembio","2_2","HXNFUBHNUDHIGC",1
"primary_noms1","cembio","2_2","IGMNYECMUMZDDF",11
"primary_noms1","cembio","2_2","IZZIWIAOVZOBLF",1
"primary_noms1","cembio","2_2","JFCQEDHGNNZCLN",1
"primary_noms1","cembio","2_2","JMOXSQYGVIXBBZ",2
"primary_noms1","cembio","2_2","KKSDGJDHHZEWEP",1
"primary_noms1","cembio","2_2","KWIUHFFTVRNATP",1
"primary_noms1","cembio","2_2","LRFVTYWOQMYALW",2
"primary_noms1","cembio","2_2","MBIZFBDREVRUHY",11
"primary_noms1","cembio","2_2","NGSWKAQJJWESNS",3
"primary_noms1","cembio","2_2","ODHCTXKNWHHXJC",1
"primary_noms1","cembio","2_2","OMFXVFTZEKFJBZ",1
"primary_noms1","cembio","2_2","QRMZSPFSDQBLIX",16
"primary_noms1","cembio","2_2","RADKZDMFGJYCBB",15
"primary_noms1","cembio","2_2","SYEOWUNSTUDKGM",3
"primary_noms1","cembio","2_2","TYEYBOSBBBHJIV",1
"primary_noms1","cembio","2_2","UKFXDFUAPNAMPJ",4
"primary_noms1","cembio","2_2","UQTZMGFTRHFAAM",1
"primary_noms1","cembio","2_2","VVNCNSJFMMFHPL",11
"primary_noms1","cembio","2_2","WKOLLVMJNQIZCI",5
"primary_noms1","cembio","2_2","WLJVNTCWHIRURA",5
"primary_noms1","cembio","2_2","WXUAQHNMJWJLTG",7
"primary_noms1","cembio","2_2","YBJHBAHKTGYVGT",1
"primary_noms1","cembio","2_3","AEFLONBTGZFSGQ",1
"primary_noms1","cembio","2_3","AXFYFNCPONWUHW",2
"primary_noms1","cembio","2_3","BLHCMGRVFXRYRN",1
"primary_noms1","cembio","2_3","BRARRAHGNDUELT",10
"primary_noms1","cembio","2_3","BRRSNXCXLSVPFC",2
"primary_noms1","cembio","2_3","BTCSSZJGUNDROE",3
"primary_noms1","cembio","2_3","BTJIUGUIPKRLHP",20
"primary_noms1","cembio","2_3","CCVYRRGZDBSHFU",4
"primary_noms1","cembio","2_3","DZTHIGRZJZPRDV",1
"primary_noms1","cembio","2_3","FFDGPVCHZBVARC",7
"primary_noms1","cembio","2_3","FUOOLUPWFVMBKG",2
"primary_noms1","cembio","2_3","FVMDYYGIDFPZAX",2
"primary_noms1","cembio","2_3","JDTWZSUNGHMMJM",1
"primary_noms1","cembio","2_3","JKLRIMRKZBSSED",1
"primary_noms1","cembio","2_3","JOXIMZWYDAKGHI",1
"primary_noms1","cembio","2_3","LDCRTTXIJACKKU",11
"primary_noms1","cembio","2_3","LNTHITQWFMADLM",1
"primary_noms1","cembio","2_3","LTFHNKUKQYVHDX",15
"primary_noms1","cembio","2_3","LZCLXQDLBQLTDK",9
"primary_noms1","cembio","2_3","MBIQENSCDNJOIY",13
"primary_noms1","cembio","2_3","MXHRCPNRJAMMIM",1
"primary_noms1","cembio","2_3","NGEWQZIDQIYUNV",1
"primary_noms1","cembio","2_3","OKJIRPAQVSHGFK",18
"primary_noms1","cembio","2_3","ONFOSYPQQXJWGS",1
"primary_noms1","cembio","2_3","ONIBWKKTOPOVIA",1
"primary_noms1","cembio","2_3","PECYZEOJVXMISF",1
"primary_noms1","cembio","2_3","PRJKNHOMHKJCEJ",1
"primary_noms1","cembio","2_3","QAFBDRSXXHEXGB",3
"primary_noms1","cembio","2_3","QCHPKSFMDHPSNR",1
"primary_noms1","cembio","2_3","QWCKQJZIFLGMSD",4
"primary_noms1","cembio","2_3","QZAYGJVTTNCVMB",1
"primary_noms1","cembio","2_3","RWQNBRDOKXIBIV",1
"primary_noms1","cembio","2_3","UCTWMZQNUQWSLP",1
"primary_noms1","cembio","2_3","UZCXPYDBYUEZCV",4
"primary_noms1","cembio","2_3","VGONTNSXDCQUGY",1
"primary_noms1","cembio","2_3","VYAMLSCELQQRAE",19
"primary_noms1","cembio","2_3","WXNXCEHXYPACJF",2
"primary_noms1","cembio","2_3","XQXPVVBIMDBYFF",5
"primary_noms1","cembio","2_3","YHGNXQAFNHCBTK",6
"primary_noms1","cembio","2_3","ZDXPYRJPNDTMRX",1
"primary_noms1","cembio","2_4","CIWBSHSKHKDKBQ",2
"primary_noms1","cembio","2_4","DDRJAANPRJIHGJ",4
"primary_noms1","cembio","2_4","HGINADPHJQTSKN",15
"primary_noms1","cembio","2_4","HNEGQIOMVPPMNR",1
"primary_noms1","cembio","2_4","HVRZYSHVZOELOH",5
"primary_noms1","cembio","2_4","JFCQEDHGNNZCLN",2
"primary_noms1","cembio","2_4","JLSKPBDKNIXMBS",1
"primary_noms1","cembio","2_4","JTEJPPKMYBDEMY",1
"primary_noms1","cembio","2_4","JYGXADMDTFJGBT",1
"primary_noms1","cembio","2_4","KIWQWJKWBHZMDT",3
"primary_noms1","cembio","2_4","KQTIIICEAUMSDG",13
"primary_noms1","cembio","2_4","LJUQGASMPRMWIW",1
"primary_noms1","cembio","2_4","LVHBHZANLOWSRM",1
"primary_noms1","cembio","2_4","OLXZPDWKRNYJJZ",1
"primary_noms1","cembio","2_4","OVRNDRQMDRJTHS",2
"primary_noms1","cembio","2_4","PHIQHXFUZVPYII",1
"primary_noms1","cembio","2_4","TUHVEAJXIMEOSA",1
"primary_noms1","cembio","2_4","UKFXDFUAPNAMPJ",3
"primary_noms1","cembio","2_4","UYUXSRADSPPKRZ",1
"primary_noms1","cembio","2_4","WXUAQHNMJWJLTG",1
"primary_noms1","cembio","2_4","YFTGOBNOJKXZJC",1
"primary_noms1","cembio","2_5","BEJNERDRQOWKJM",7
"primary_noms1","cembio","2_5","BHHGXPLMPWCGHP",1
"primary_noms1","cembio","2_5","DCXYFEDJOCDNAF",11
"primary_noms1","cembio","2_5","DVNYTAVYBRSTGK",15
"primary_noms1","cembio","2_5","FBZONXHGGPHHIY",1
"primary_noms1","cembio","2_5","FDGQSTZJBFJUBT",1
"primary_noms1","cembio","2_5","HMFHBZSHGGEWLO",2
"primary_noms1","cembio","2_5","IHYJTAOFMMMOPX",1
"primary_noms1","cembio","2_5","IJFXRHURBJZNAO",14
"primary_noms1","cembio","2_5","JLTDJTHDQAWBAV",14
"primary_noms1","cembio","2_5","JSJWCHRYRHKBBW",1
"primary_noms1","cembio","2_5","KTHDTJVBEPMMGL",10
"primary_noms1","cembio","2_5","MUBZPKHOEPUJKR",1
"primary_noms1","cembio","2_5","ODHCTXKNWHHXJC",1
"primary_noms1","cembio","2_5","OFCNXPDARWKPPY",8
"primary_noms1","cembio","2_5","OJUGVDODNPJEEC",5
"primary_noms1","cembio","2_5","PCSKKIUURRTAEM",1
"primary_noms1","cembio","2_5","PMMYEEVYMWASQN",1
"primary_noms1","cembio","2_5","PVNIIMVLHYAWGP",2
"primary_noms1","cembio","2_5","RADKZDMFGJYCBB",1
"primary_noms1","cembio","2_5","RBNPOMFGQQGHHO",1
"primary_noms1","cembio","2_5","RFMMMVDNIPUKGG",5
"primary_noms1","cembio","2_5","RGHNJXZEOKUKBD",1
"primary_noms1","cembio","2_5","RQEUFEKYXDPUSK",2
"primary_noms1","cembio","2_5","SIOXPEMLGUPBBT",1
"primary_noms1","cembio","2_5","SRBFZHDQGSBBOR",1
"primary_noms1","cembio","2_5","TWBYWOBDOCUKOW",2
"primary_noms1","cembio","2_5","TXXHDPDFNKHHGW",1
"primary_noms1","cembio","2_5","UBQKCCHYAOITMY",1
"primary_noms1","cembio","2_5","UFFBMTHBGFGIHF",1
"primary_noms1","cembio","2_5","UGQMRVRMYYASKQ",1
"primary_noms1","cembio","2_5","YGSDEFSMJLZEOE",12
"primary_noms1","cembio","2_5","YMAWOPBAYDPSLA",1
"primary_noms1","cembio","2_5","ZGXJTSGNIOSYLO",1
"primary_noms1","cembio","2_5","ZRQXMKMBBMNNQC",5
"primary_noms1","cembio","2_6","AFENDNXGAFYKQO",1
"primary_noms1","cembio","2_6","ALRHLSYJTWAHJZ",3
"primary_noms1","cembio","2_6","BKAJNAXTPSGJCU",2
"primary_noms1","cembio","2_6","BWLBGMIXKSTLSX",2
"primary_noms1","cembio","2_6","DUHQIGLHYXLKAE",2
"primary_noms1","cembio","2_6","FCCDDURTIIUXBY",1
"primary_noms1","cembio","2_6","FSVCELGFZIQNCK",17
"primary_noms1","cembio","2_6","HNJBEVLQSNELDL",3
"primary_noms1","cembio","2_6","JDBGXEHEIRGOBU",1
"primary_noms1","cembio","2_6","JMOXSQYGVIXBBZ",2
"primary_noms1","cembio","2_6","JVQYSWDUAOAHFM",6
"primary_noms1","cembio","2_6","JVTAAEKCZFNVCJ",8
"primary_noms1","cembio","2_6","JYVXNLLUYHCIIH",2
"primary_noms1","cembio","2_6","KPGXRSRHYNQIFN",1
"primary_noms1","cembio","2_6","KVQGGLZHHFGHPU",18
"primary_noms1","cembio","2_6","KWIUHFFTVRNATP",1
"primary_noms1","cembio","2_6","KZSNJWFQEVHDMF",8
"primary_noms1","cembio","2_6","LPEKGGXMPWTOCB",10
"primary_noms1","cembio","2_6","MNQZXJOMYWMBOU",1
"primary_noms1","cembio","2_6","NRSCPTLHWVWLLH",7
"primary_noms1","cembio","2_6","PVNIIMVLHYAWGP",1
"primary_noms1","cembio","2_6","RXKJFZQQPQGTFL",4
"primary_noms1","cembio","2_6","SIOXPEMLGUPBBT",3
"primary_noms1","cembio","2_6","SNDPXSYFESPGGJ",4
"primary_noms1","cembio","2_6","SYEOWUNSTUDKGM",1
"primary_noms1","cembio","2_6","TWBYWOBDOCUKOW",1
"primary_noms1","cembio","2_6","UBORTCNDUKBEOP",1
"primary_noms1","cembio","2_6","UOBSVARXACCLLH",10
"primary_noms1","cembio","2_6","UTYVDVLMYQPLQB",1
"primary_noms1","cembio","2_6","WHBMMWSBFZVSSR",15
"primary_noms1","cembio","2_6","WLJVNTCWHIRURA",4
"primary_noms1","cembio","2_6","YOEBAVRJHRCKRE",2
"primary_noms1","cembio","2_7","BTCSSZJGUNDROE",3
"primary_noms1","cembio","2_7","CCVYRRGZDBSHFU",2
"primary_noms1","cembio","2_7","CKOMXBHMKXXTNW",1
"primary_noms1","cembio","2_7","DRLFMBDRBRZALE",1
"primary_noms1","cembio","2_7","DUHQIGLHYXLKAE",1
"primary_noms1","cembio","2_7","FFDGPVCHZBVARC",5
"primary_noms1","cembio","2_7","FSASIHFSFGAIJM",2
"primary_noms1","cembio","2_7","FSYKKLYZXJSNPZ",3
"primary_noms1","cembio","2_7","FUOOLUPWFVMBKG",13
"primary_noms1","cembio","2_7","FVMDYYGIDFPZAX",1
"primary_noms1","cembio","2_7","HVRZYSHVZOELOH",19
"primary_noms1","cembio","2_7","HXACOUQIXZGNBF",1
"primary_noms1","cembio","2_7","HZAXFHJVJLSVMW",2
"primary_noms1","cembio","2_7","IJCKBIINTQEGLY",1
"primary_noms1","cembio","2_7","INCSQLZZXBPATR",1
