"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection"
"2.5","afekta","neg","5-oxo-L-proline","[M - H]-","consensus",5415002.28427802,1.79600000004,1985678.5,31.38700000002,32174.2169031859,343.889190673828,61.7057632446289,4,"consensus","detected"
"2.5","afekta","neg","D-glyceric acid","[M - H]-","own",2810820.82243621,1.197,1146804.375,27.198,5278.60921475023,536.715850830078,217.153347125244,4,"own","detected"
"2.5","afekta","neg","D-ribofuranose","[M - H]-","consensus",304693.494495177,1.79500000002,99715.046875,27.198,2534.40466748704,263.657623291016,39.2405327087402,5,"consensus","detected"
"2.5","afekta","neg","N-acetyl-L-valine","[M - H]-","consensus",10415584.9118943,10.77199999998,17095.611328125,125.34199999998,151.076761882719,362.63117980957,110.758133413696,5,"consensus","detected"
"2.5","afekta","neg","N-carbamoyl-beta-alanine","[M - H]-","own",177513.817291533,1.197,94007.1484375,29.59099999998,443.409395563566,411.864364624023,211.080967181396,3,"own","detected"
"2.5","afekta","neg","Phenylglyoxal","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","afekta","neg","cis-4-hydroxy-D-proline","[M - H]-","consensus",816935.705562249,1.79500000002,270271.59375,26.001,10152.082394784,299.775833129883,26.5927528381348,4,"consensus","detected"
"2.5","afekta","neg","hypoxanthine","[M - H]-","consensus",2181243.40760684,2.394,264419,31.98499999998,6154.58693463053,251.049423217773,42.9221251373291,4,"consensus","detected"
"2.5","afekta","neg","inosine","[M - H]-","consensus",3432266.23388957,3.59099999999999,787389.9375,36.77299999998,14631.7720987103,276.84375,53.7947890686035,5,"consensus","detected"
"2.5","afekta","neg","oxalic acid","[M - H]-","consensus",4664.54093344266,2.394,1683.8310546875,35.57599999998,8.62053507690466,448.649963378906,143.283575820923,5,"consensus","detected"
"2.5","afekta","neg","picolinic acid","[M - H]-","consensus",20321.3609784486,1.79499999996,1279.47424316406,28.99300000002,53.8048272754415,230.840728759766,19.4895805358887,5,"consensus","detected"
"2.5","afekta","neg","pyridoxal","[M - H]-","consensus",1170377.23306138,1.79499999996,225415.90625,29.59099999998,2506.05375228235,340.399993896484,89.812720916748,4,"consensus","detected"
"2.5","afekta","neg","xanthurenic acid","[M - H]-","own",NA,NA,NA,167.23300000002,3.62355696951765,8548.2978515625,4764.81998901367,5,"own","below_detection"
"2.6","afekta","neg","(S)-2-hydroxybutyric acid","[M - H]-","consensus",4650389.76259736,32.91399999996,2322.822265625,65.043,21.5200738992669,367.333480834961,90.8681259155273,5,"consensus","detected"
"2.6","afekta","neg","2-oxoglutaric acid","[M - H]-","own",1381135.1453853,1.79499999996,441903.46875,29.73499999998,1766.73534390662,783.289703369141,249.680961309814,4,"own","detected"
"2.6","afekta","neg","3-methyl-2-oxovaleric acid","[M - H]-","consensus",4444198.12338424,2.39400000000001,1261134.125,118.90300000002,6079.35110515566,481.027404785156,207.366390884399,5,"consensus","detected"
"2.6","afekta","neg","3-methyladipic acid","[M - H]-","own",5423180.08020231,1.79599999997998,2439291.25,169.17199999998,35709.7066160629,311.8447265625,68.3001804382324,4,"own","detected"
"2.6","afekta","neg","4-hydroxy-4-methyloxan-2-one","[M - H]-","consensus",NA,NA,NA,84.19300000002,0.23711028439458,610.914672851562,963.70975112915,5,"consensus","below_detection"
"2.6","afekta","neg","4-hydroxyphenylpyruvic acid","[M - H]-","own",879022.719661619,4.78800000000001,139723.515625,68.03500000002,929.73957369218,386.211929321289,149.867024743652,5,"own","detected"
"2.6","afekta","neg","5-aminopentanoic acid","[M - H]-","consensus",30015.3086185312,93.357,336.760406494141,151.21900000002,20.5393955312458,265.694030761719,3.46000327148437,5,"consensus","detected"
"2.6","afekta","neg","5-hydroxymethyluracil","[M - H]-","consensus",2131825.19480492,13.16600000004,405872.40625,40.50700000002,6635.89966947999,296.490142822266,61.1184521026611,5,"consensus","detected"
"2.6","afekta","neg","esculin","[M - H]-","consensus",4917141.5340215,1.79500000001997,1662019.625,146.43100000002,8911.95315613512,456.657958984375,186.442066955566,5,"consensus","detected"
"2.6","afekta","neg","glyceraldehyde","[M - H]-","consensus",2794.22941449921,0.59799999996001,1676.52233886719,60.25600000002,6.7377084632065,529.175262451172,170.28743269043,3,"consensus","detected"
"2.6","afekta","neg","guanine","[M - H]-","consensus",427533.192509059,1.197,205033.796875,27.34099999998,3260.52217388303,302.691146850586,62.7908950805664,4,"consensus","detected"
"2.6","afekta","neg","indole-3-butyric acid","[M - H]-","own",828402.061200239,1.197,367048.9375,303.222,5164.97828282379,400.594619750977,70.9873929382324,4,"own","detected"
"2.6","afekta","neg","isonicotinic acid","[M - H]-","consensus",1703914.85532396,2.99200000002,116515.46875,29.13700000002,2046.59880458911,297.419769287109,56.785945892334,4,"consensus","detected"
"2.6","afekta","neg","phenylacetylglycine","[M - H]-","own",7388477.93484187,1.197,3383351.5,188.322,101130.329470726,303.681915283203,33.452356338501,5,"own","detected"
"2.6","afekta","neg","xanthosine","[M - H]-","consensus",365697.976667659,87.372,835.168701171875,51.279,24.9097753061262,245.117645263672,23.6875302429199,5,"consensus","detected"
"2.7","afekta","neg","3,3-dimethylglutaric acid","[M - H]-","consensus",9977179.78597668,1.79499999996003,4146363,169.54399999998,27651.8865856626,480.439025878906,149.931273156738,4,"consensus","detected"
"2.7","afekta","neg","3,4,5-Trimethoxycinnamic acid","[M - H]-","consensus",1133893.36409183,1.19699999999995,438792.5,280.854,12272.138477247,336.712005615234,35.7277412414551,4,"consensus","detected"
"2.7","afekta","neg","3-hydroxyphenylacetic acid","[M - H]-","consensus",948462.634469213,16.158,1467.8186340332,191.088,63.5097945734192,263.045013427734,18.969886907959,3,"consensus","detected"
"2.7","afekta","neg","3-hydroxypropionic acid","[M - H]-","consensus",NA,NA,NA,4.37500000002,3.60105653884716,472.413040161133,206.186753823853,3,"consensus","below_detection"
"2.7","afekta","neg","4-acetamidobutanoic acid","[M - H]-","consensus",2912825.73663248,19.15000000002,3894.72387695312,48.65899999998,108.553223370147,274.292816162109,33.3516679504394,5,"consensus","detected"
"2.7","afekta","neg","4-pyridoxic acid","[M - H]-","consensus",6505896.0315422,6.58300000002,108590.1640625,45.069,430.238307733643,638.415435791016,250.911522024536,5,"consensus","detected"
"2.7","afekta","neg","6-methyladenine","[M - H]-","consensus",2468600.85377297,35.30799999996,1409.89562988281,64.81699999998,13.2793628295783,310.955215454102,82.7555078155518,4,"consensus","detected"
"2.7","afekta","neg","LMFA01170001","[M - H]-","consensus",503908.450854725,37.70199999996,1649.07141113281,52.24999999998,13.7225870848035,341.648162841797,95.2752742767334,5,"consensus","detected"
"2.7","afekta","neg","Methyl 3-aminopropanoate","[M - H]-","consensus",138016.384431362,1.79599999998,44870.42578125,40.87999999998,841.129466723417,253.736083984375,53.0437839385986,4,"consensus","detected"
"2.7","afekta","neg","N(4)-acetylcytosine","[M - H]-","consensus",840919.660054777,1.197,378523.9375,41.478,8693.47257528293,262.11198425293,43.5110161376953,5,"consensus","detected"
"2.7","afekta","neg","N-acetyl-L-isoleucine","[M - H]-","consensus",12451912.2970486,15.55900000002,6347.81298828125,203.655,63.567582546015,353.000396728516,94.3061282409668,5,"consensus","detected"
"2.7","afekta","neg","N-acetyl-beta-D-mannosamine","[M - H]-","consensus",320717.606934391,1.79500000002,98429.3671875,27.11599999998,5922.33970307881,275.66943359375,16.5734663452148,5,"consensus","detected"
"2.7","afekta","neg","O-propanoyl-L-carnitine","[M - H]-","consensus",38998.1125434161,57.45099999996,400.143920898438,88.15699999998,49.852850178415,244.26602935791,3.1267598739624,5,"consensus","detected"
"2.7","afekta","neg","melatonin","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","afekta","neg","methyl (R)-lactate","[M - H]-","consensus",19525.4763611191,9.57499999998,1190.78881835938,43.872,25.0491777958936,267.474647521973,36.8600589752197,3,"consensus","detected"
"2.8","afekta","neg","2'-deoxycytidine","[M - H]-","own",481185.47401024,1.197,245934.53125,27.51100000002,4696.15262222742,260.326934814453,52.3139310150146,4,"own","detected"
"2.8","afekta","neg","3-hydroxyisovaleric acid","[M - H]-","consensus",13762.9026960922,7.78000000002001,1872.96118164062,95.733,8.70887429897797,429.207946777344,165.779546850586,3,"consensus","detected"
"2.8","afekta","neg","L-isoleucine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.8","afekta","neg","itaconic acid","[M - H]-","consensus",NA,NA,NA,102.91399999998,3.53249806262675,380.882614135742,147.010822296143,4,"consensus","below_detection"
"2.8","afekta","neg","thymidine","[M - H]-","own",1694887.47430184,2.99200000001999,461665.9375,53.244,5147.85589464827,326.513885498047,89.6177812774658,5,"consensus","detected"
"2.9","afekta","neg","(R)-noradrenaline","[M - H]-","consensus",596816.046390624,0.598999999979998,384552.59375,25.21300000002,3996.32093043515,377.527633666992,96.1321857788086,3,"consensus","detected"
"2.9","afekta","neg","(S)-lactic acid","[M - H]-","consensus",1047667.41983621,1.197,405434,70.695,1656.73970838228,618.993896484375,244.344361431885,5,"consensus","detected"
"2.9","afekta","neg","3-methylbutanal","[M - H]-","consensus",NA,NA,NA,193.37500000002,-5.40155651411235,286.580017089844,9.90253551635742,5,"consensus","below_detection"
"2.9","afekta","neg","D-leucine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","afekta","neg","D-proline","[M - H]-","consensus",86185.2367794897,1.197,39739.05078125,27.009,306.489321616625,301.231506347656,128.675997802734,4,"consensus","detected"
"2.9","afekta","neg","Gly-Pro","[M - H]-","own",637102.356789172,0.597999999959999,302326.46875,27.60700000002,8152.10519318277,269.200012207031,37.0526706390381,4,"own","detected"
"2.9","afekta","neg","N-acetyl-L-methionine","[M - H]-","consensus",7851170.18070361,8.97599999999998,29342.345703125,126.948,554.321913610326,288.642639160156,52.4130516052246,5,"consensus","detected"
"2.9","afekta","neg","dihydroorotic acid","[M - H]-","consensus",4999537.74772486,1.197,2220071.25,28.20499999998,46023.7937909756,254.920875549316,48.2319284500122,4,"consensus","detected"
"2.9","afekta","neg","fumaric acid","[M - H]-","consensus",2667101.14236336,23.937,3682.35009765625,45.55999999998,50.1799704965842,300.033660888672,67.403715133667,5,"consensus","detected"
"2.9","afekta","neg","homogentisic acid","[M - H]-","own",2956495.00170069,1.79600000004,1148835.25,61.71799999998,27726.2692628697,287.679718017578,41.4245263000488,5,"consensus","detected"
"2.9","afekta","neg","nicotinic acid","[M - H]-","consensus",339759.922627872,23.33899999998,989.270385742188,40.17400000002,17.8617553713002,257.890625,40.9466900390625,5,"consensus","detected"
"2.9","afekta","neg","propynoic acid","[M - H]-","own",NA,NA,NA,714.036,-0.07662811172838,13799.9013671875,5069.41841806641,5,"own","below_detection"
"2.9","afekta","neg","ritalinic acid","[M - H]-","consensus",607268.524932217,10.77199999998,1258.10308837891,201.15499999998,11.6611888366105,376.449951171875,75.6057679504394,5,"consensus","detected"
"2.9","afekta","neg","thymine","[M - H]-","consensus",1094987.72729941,1.79500000002,467484.03125,40.17400000002,11809.0581275227,260.266990661621,39.5648627700806,4,"consensus","detected"
"2.9","afekta","neg","vanillin","[M - H]-","own",896551.081038266,4.18899999996,25296.9453125,207.73699999998,558.152799211691,318.538452148438,44.7519154174805,5,"consensus","detected"
"3.1","afekta","neg","(3S,5R)-fluvastatin","[M - H]-","consensus",7821078.16521132,1.19699999999995,3013005.75,397.36999999998,21858.05164511,461.206115722656,137.823104858398,5,"consensus","detected"
"3.1","afekta","neg","2-Methylheptanoic acid","[M - H]-","consensus",NA,NA,NA,298.62199999998,2.10995695702914,319.667602539062,23.433422088623,5,"consensus","below_detection"
"3.1","afekta","neg","4-phenylbutyric acid","[M - H]-","consensus",174076.321816443,1.79500000002002,47117.86328125,311.19,1037.85036235037,337.754776000977,45.074039767456,5,"consensus","detected"
"3.1","afekta","neg","L-thyroxine","[M - H]-","consensus",1497711.11521704,1.79499999996,621456.875,317.77300000002,7882.67724441471,401.415008544922,78.7873765136719,5,"consensus","detected"
"3.1","afekta","neg","lithocholic acid","[M - H]-","consensus",NA,NA,NA,504.49099999998,2.72154849146729,2443.52709960938,2336.81815185547,5,"consensus","below_detection"
"3.1","afekta","neg","taurochenodeoxycholic acid","[M - H]-","consensus",27496996.4655808,8.97700000001998,5433983.5,341.71000000002,13488.0667502872,1252.6787109375,402.780540893555,4,"consensus","detected"
"3.1","afekta","neg","taurodeoxycholic acid","[M - H]-","consensus",27496996.4655808,8.97700000001998,5433983.5,341.71000000002,13142.8125726428,1265.83947753906,413.360354223633,4,"consensus","detected"
"3.1","afekta","neg","undecanedioic acid","[M - H]-","consensus",10575961.5670936,1.19599999997996,4853813,303.40999999998,102049.660913239,370.281921386719,47.5596163146973,5,"consensus","detected"
"3.2","afekta","neg","cholic acid","[M - H]-","consensus",5920234.90572097,1.79499999995994,2366158.5,359.08699999998,47682.5841400994,377.381118774414,49.6152035705566,5,"consensus","detected"
"3.2","afekta","neg","hexadecanedioic acid","[M - H]-","consensus",6618356.22089965,1.197,3203069.75,423.12700000002,13725.0396282573,712.408142089844,233.322265625,4,"consensus","detected"
"3.2","afekta","neg","hexadecanoic acid","[M - H]-","consensus",28744.0785514625,1.19600000003993,10547.7646484375,573.342,289.358158810815,367.892868041992,35.1808700408936,4,"consensus","detected"
"3.2","afekta","neg","taurocholic acid","[M - H]-","consensus",9341799.50465756,1.79500000001997,3912850.25,303.432,23066.4313438711,439.975448608398,169.614892578125,4,"consensus","detected"
"3.2","afekta","neg","tauroursodeoxycholic acid","[M - H]-","consensus",10626510.0341745,1.197,4547100.5,302.23600000002,10046.1325614867,922.764587402344,452.530136108398,5,"consensus","detected"
"3.3","afekta","neg","(S)-lipoic acid","[M - H]-","consensus",819532.291486859,13.764,1342.87048339844,327.20800000002,10.4662631021084,427.039031982422,87.5031940704346,5,"consensus","detected"
"3.3","afekta","neg","2-hydroxyoctanoic acid","[M - H]-","consensus",26340.6829697747,NA,9594.126953125,452.88499999998,36.8358359185461,907.395874023438,235.822830200195,5,"consensus","detected"
"3.3","afekta","neg","5-phenylpentanoic acid","[M - H]-","consensus",80931.9454061913,1.197,40119.65625,340.97200000002,1127.87492364603,410.222229003906,35.2073028564453,4,"consensus","detected"
"3.3","afekta","neg","estriol","[M - H]-","consensus",19455.66483844,1.197,2392.39282226562,269.15899999998,79.9195100003121,314.100616455078,26.0048166687012,4,"consensus","detected"
"3.3","afekta","neg","undecanoic acid","[M - H]-","consensus",43535.4640231504,1.197,25471.984375,452.88499999998,74.0466600170618,616.305038452148,335.675901260376,4,"consensus","detected"
"1.1","afekta","pos","5-hydroxy-L-tryptophan","[M + H]+","own",6840161.6087051,1.197,3101239,43.49899999998,20048.337780733,381.627792358398,154.66905067749,4,"own","detected"
"1.1","afekta","pos","D-alpha-aminobutyric acid","[M + H]+","consensus",NA,NA,NA,82.99600000002,-0.827056560747366,783.896148681641,617.546826934814,5,"consensus","below_detection"
"1.1","afekta","pos","L-citrulline","[M + H]+","own",4613318.43173282,1.79500000002,1977732.75,26.14399999998,18252.3435311364,314.02392578125,108.337799072266,4,"own","detected"
"1.1","afekta","pos","L-citrulline","[M + Na]+","consensus",838062.377164807,13.764,1811.35961914062,31.53,60.0050123587985,219.945106506348,26.5213596343994,3,"consensus","detected"
"1.1","afekta","pos","L-homoserine","[M + H]+","consensus",4159627.65317072,2.99199999996,332790.90625,27.34099999998,2219.74012620328,352.036285400391,149.764770227051,4,"consensus","detected"
"1.1","afekta","pos","L-homoserine","[M + Na]+","consensus",95505.8553823229,44.28500000004,645.000244140625,47.688,24.2942677693626,181.183601379395,19.091608241272,4,"consensus","detected"
"1.1","afekta","pos","L-lysine","[M + H]+","consensus",3530372.8141411,1.79499999996,1378193.625,23.74999999998,16796.9142856343,329.8525390625,82.0307676177978,4,"consensus","detected"
